,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
3471,3472,45,2048,256,256,0.0,7,0 days 00:00:00.019348,0 days 00:02:37.478841,92.53333333333335,92.66666666666667,72.66666666666667,339123446.0,0 days 00:00:00.072452,0 days 00:00:00.317632,0 days 00:00:00.066855
3472,3473,45,2048,512,128,0.75,2,0 days 00:00:00.028382,0 days 00:02:59.590109,89.26666666666667,89.0,64.0,56228307.333333336,0 days 00:00:00.096712,0 days 00:00:00.298947,0 days 00:00:00.014724
3473,3474,45,2048,512,128,0.75,3,0 days 00:00:00.028382,0 days 00:02:56.784635,89.8,89.39999999999999,64.33333333333333,125232974.0,0 days 00:00:00.094623,0 days 00:00:00.298293,0 days 00:00:00.027961
3474,3475,45,2048,512,128,0.75,5,0 days 00:00:00.028382,0 days 00:03:00.602651,92.53333333333335,92.8,67.0,346047907.3333333,0 days 00:00:00.117433,0 days 00:00:00.311021,0 days 00:00:00.069398
3475,3476,45,2048,512,128,0.75,7,0 days 00:00:00.028382,0 days 00:04:58.223075,91.39999999999999,92.46666666666665,72.66666666666667,677270307.3333334,0 days 00:00:00.095105,0 days 00:00:00.331555,0 days 00:00:00.134727
3476,3477,45,2048,512,256,0.5,2,0 days 00:00:00.019462,0 days 00:01:50.615926,89.73333333333333,90.40000000000002,70.0,28154006.0,0 days 00:00:00.070872,0 days 00:00:00.298383,0 days 00:00:00.007437
3477,3478,45,2048,512,256,0.5,3,0 days 00:00:00.019462,0 days 00:02:05.948281,91.0,91.26666666666665,67.66666666666667,62706166.0,0 days 00:00:00.071814,0 days 00:00:00.311702,0 days 00:00:00.014023
3478,3479,45,2048,512,256,0.5,5,0 days 00:00:00.019462,0 days 00:02:10.138851,92.86666666666667,92.66666666666667,72.0,173273078.0,0 days 00:00:00.071911,0 days 00:00:00.310982,0 days 00:00:00.035018
3479,3480,45,2048,512,256,0.5,7,0 days 00:00:00.019462,0 days 00:02:43.324013,93.46666666666665,93.73333333333333,66.66666666666667,339123446.0,0 days 00:00:00.069207,0 days 00:00:00.315206,0 days 00:00:00.067123
3480,3481,45,2048,512,384,0.25,2,0 days 00:00:00.016706,0 days 00:01:41.147544,86.53333333333335,88.2,67.66666666666667,18663534.0,0 days 00:00:00.059575,0 days 00:00:00.283216,0 days 00:00:00.004879
3481,3482,45,2048,512,384,0.25,3,0 days 00:00:00.016706,0 days 00:01:43.672634,91.59999999999998,91.60000000000001,72.0,41567454.0,0 days 00:00:00.064311,0 days 00:00:00.302515,0 days 00:00:00.008961
3482,3483,45,2048,512,384,0.25,5,0 days 00:00:00.016706,0 days 00:01:43.148497,93.93333333333332,94.06666666666666,74.33333333333333,114859998.0,0 days 00:00:00.067649,0 days 00:00:00.300299,0 days 00:00:00.022704
3483,3484,45,2048,512,384,0.25,7,0 days 00:00:00.016706,0 days 00:02:21.624432,93.2,93.26666666666667,72.0,224798814.0,0 days 00:00:00.066762,0 days 00:00:00.298416,0 days 00:00:00.044371
3484,3485,45,2048,512,512,0.0,2,0 days 00:00:00.014490,0 days 00:01:31.487399,87.93333333333334,88.59999999999998,69.33333333333333,14027312.666666666,0 days 00:00:00.071594,0 days 00:00:00.295782,0 days 00:00:00.003651
3485,3486,45,2048,512,512,0.0,3,0 days 00:00:00.014490,0 days 00:01:15.530065,92.13333333333333,92.8,72.0,31241606.0,0 days 00:00:00.063794,0 days 00:00:00.301687,0 days 00:00:00.006851
3486,3487,45,2048,512,512,0.0,5,0 days 00:00:00.014490,0 days 00:01:33.130389,93.40000000000002,93.73333333333335,76.66666666666667,86327344.66666667,0 days 00:00:00.058559,0 days 00:00:00.299039,0 days 00:00:00.017175
3487,3488,45,2048,512,512,0.0,7,0 days 00:00:00.014490,0 days 00:01:38.209548,94.06666666666666,94.06666666666666,67.33333333333333,168955952.66666666,0 days 00:00:00.062997,0 days 00:00:00.295556,0 days 00:00:00.032990
3488,3489,45,2048,1024,256,0.75,2,0 days 00:00:00.014950,0 days 00:02:04.172424,91.13333333333333,91.39999999999999,75.33333333333333,28154006.0,0 days 00:00:00.071877,0 days 00:00:00.292765,0 days 00:00:00.007173
3489,3490,45,2048,1024,256,0.75,3,0 days 00:00:00.014950,0 days 00:02:07.393231,91.46666666666665,92.39999999999999,75.0,62706166.0,0 days 00:00:00.070760,0 days 00:00:00.305640,0 days 00:00:00.013995
3490,3491,45,2048,1024,256,0.75,5,0 days 00:00:00.014950,0 days 00:02:07.253207,93.06666666666666,93.46666666666665,73.66666666666667,173273078.0,0 days 00:00:00.077119,0 days 00:00:00.307603,0 days 00:00:00.035306
3491,3492,45,2048,1024,256,0.75,7,0 days 00:00:00.014950,0 days 00:02:08.356961,93.73333333333335,94.2,69.0,339123446.0,0 days 00:00:00.070264,0 days 00:00:00.318191,0 days 00:00:00.067403
3492,3493,45,2048,1024,512,0.5,2,0 days 00:00:00.014727,0 days 00:01:24.773960,91.33333333333333,91.39999999999999,76.66666666666667,14027312.666666666,0 days 00:00:00.055752,0 days 00:00:00.291149,0 days 00:00:00.003579
3493,3494,45,2048,1024,512,0.5,3,0 days 00:00:00.014727,0 days 00:01:27.929032,94.53333333333335,94.53333333333335,75.66666666666667,31241606.0,0 days 00:00:00.055508,0 days 00:00:00.299975,0 days 00:00:00.006828
3494,3495,45,2048,1024,512,0.5,5,0 days 00:00:00.014727,0 days 00:01:28.067455,95.60000000000001,95.53333333333335,76.66666666666667,86327344.66666667,0 days 00:00:00.058844,0 days 00:00:00.292624,0 days 00:00:00.017132
3495,3496,45,2048,1024,512,0.5,7,0 days 00:00:00.014727,0 days 00:01:34.108950,88.73333333333335,92.39999999999999,70.33333333333333,168955952.66666666,0 days 00:00:00.061187,0 days 00:00:00.311479,0 days 00:00:00.033092
3496,3497,45,2048,1024,768,0.25,2,0 days 00:00:00.009954,0 days 00:01:15.488298,93.39999999999999,93.46666666666665,80.0,9354443.333333334,0 days 00:00:00.054932,0 days 00:00:00.286592,0 days 00:00:00.002471
3497,3498,45,2048,1024,768,0.25,3,0 days 00:00:00.009954,0 days 00:01:18.697408,95.8,95.93333333333334,78.33333333333333,20834550.0,0 days 00:00:00.057038,0 days 00:00:00.288892,0 days 00:00:00.004637
3498,3499,45,2048,1024,768,0.25,5,0 days 00:00:00.009954,0 days 00:01:19.893503,96.86666666666667,96.93333333333334,78.0,57570891.333333336,0 days 00:00:00.053214,0 days 00:00:00.305882,0 days 00:00:00.011649
3499,3500,45,2048,1024,768,0.25,7,0 days 00:00:00.009954,0 days 00:01:21.716317,95.2,95.46666666666665,70.66666666666667,112675403.33333333,0 days 00:00:00.052839,0 days 00:00:00.305851,0 days 00:00:00.022089
3500,3501,45,2048,1024,1024,0.0,2,0 days 00:00:00.011710,0 days 00:00:53.810509,92.06666666666668,92.53333333333335,72.33333333333333,7145819.333333333,0 days 00:00:00.058053,0 days 00:00:00.284231,0 days 00:00:00.001879
3501,3502,45,2048,1024,1024,0.0,3,0 days 00:00:00.011710,0 days 00:01:16.729505,95.26666666666665,95.33333333333333,77.66666666666667,15916806.0,0 days 00:00:00.054221,0 days 00:00:00.284161,0 days 00:00:00.003567
3502,3503,45,2048,1024,1024,0.0,5,0 days 00:00:00.011710,0 days 00:01:04.509768,95.86666666666667,96.0,72.66666666666667,43983963.333333336,0 days 00:00:00.049956,0 days 00:00:00.296562,0 days 00:00:00.008979
3503,3504,45,2048,1024,1024,0.0,7,0 days 00:00:00.011710,0 days 00:01:16.353695,94.46666666666665,93.46666666666665,70.33333333333333,86084699.33333333,0 days 00:00:00.056147,0 days 00:00:00.298325,0 days 00:00:00.016960
3504,3505,45,2048,2048,512,0.75,2,0 days 00:00:00.014312,0 days 00:00:57.225285,90.53333333333335,90.66666666666667,61.666666666666664,14027312.666666666,0 days 00:00:00.062879,0 days 00:00:00.291311,0 days 00:00:00.003665
3505,3506,45,2048,2048,512,0.75,3,0 days 00:00:00.014312,0 days 00:01:20.396311,94.93333333333332,95.06666666666668,76.0,31241606.0,0 days 00:00:00.067514,0 days 00:00:00.304630,0 days 00:00:00.006849
3506,3507,45,2048,2048,512,0.75,5,0 days 00:00:00.014312,0 days 00:01:28.053338,94.80000000000001,94.86666666666667,71.33333333333333,86327344.66666667,0 days 00:00:00.060808,0 days 00:00:00.299149,0 days 00:00:00.017063
3507,3508,45,2048,2048,512,0.75,7,0 days 00:00:00.014312,0 days 00:01:26.570299,94.53333333333335,94.66666666666667,68.66666666666667,168955952.66666666,0 days 00:00:00.059957,0 days 00:00:00.294083,0 days 00:00:00.033417
3508,3509,45,2048,2048,1024,0.5,2,0 days 00:00:00.009929,0 days 00:01:11.238366,93.46666666666665,93.60000000000001,79.0,7145819.333333333,0 days 00:00:00.051196,0 days 00:00:00.286847,0 days 00:00:00.001774
3509,3510,45,2048,2048,1024,0.5,3,0 days 00:00:00.009929,0 days 00:01:12.793808,95.73333333333335,95.86666666666667,79.0,15916806.0,0 days 00:00:00.056875,0 days 00:00:00.298051,0 days 00:00:00.003528
3510,3511,45,2048,2048,1024,0.5,5,0 days 00:00:00.009929,0 days 00:01:16.350815,96.26666666666665,96.39999999999999,75.66666666666667,43983963.333333336,0 days 00:00:00.059496,0 days 00:00:00.295877,0 days 00:00:00.008878
3511,3512,45,2048,2048,1024,0.5,7,0 days 00:00:00.009929,0 days 00:01:16.153525,96.73333333333333,96.8,73.33333333333333,86084699.33333333,0 days 00:00:00.051188,0 days 00:00:00.305463,0 days 00:00:00.016729
3512,3513,45,2048,2048,1536,0.25,2,0 days 00:00:00.011137,0 days 00:00:53.961508,93.40000000000002,93.66666666666667,73.0,4766803.333333333,0 days 00:00:00.050854,0 days 00:00:00.289794,0 days 00:00:00.001270
3513,3514,45,2048,2048,1536,0.25,3,0 days 00:00:00.011137,0 days 00:01:07.288876,94.86666666666667,95.06666666666666,75.33333333333333,10617870.0,0 days 00:00:00.050283,0 days 00:00:00.290839,0 days 00:00:00.002405
3514,3515,45,2048,2048,1536,0.25,5,0 days 00:00:00.011137,0 days 00:01:05.373932,95.66666666666667,96.13333333333333,74.0,29341283.333333332,0 days 00:00:00.050812,0 days 00:00:00.293170,0 days 00:00:00.005909
3515,3516,45,2048,2048,1536,0.25,7,0 days 00:00:00.011137,0 days 00:00:52.759388,96.33333333333333,96.53333333333335,71.0,57426403.333333336,0 days 00:00:00.063417,0 days 00:00:00.297870,0 days 00:00:00.011371
3516,3517,45,2048,2048,2048,0.0,2,0 days 00:00:00.011154,0 days 00:00:58.388704,93.86666666666667,94.13333333333333,77.66666666666667,3638838.0,0 days 00:00:00.048860,0 days 00:00:00.472227,0 days 00:00:00.000982
3517,3518,45,2048,2048,2048,0.0,3,0 days 00:00:00.011154,0 days 00:01:02.137786,95.2,95.53333333333335,75.0,8105398.0,0 days 00:00:00.053040,0 days 00:00:00.296257,0 days 00:00:00.001852
3518,3519,45,2048,2048,2048,0.0,5,0 days 00:00:00.011154,0 days 00:00:53.672835,96.13333333333333,96.33333333333333,73.0,22398390.0,0 days 00:00:00.050724,0 days 00:00:00.286862,0 days 00:00:00.004671
3519,3520,45,2048,2048,2048,0.0,7,0 days 00:00:00.011154,0 days 00:00:45.537769,95.8,95.86666666666667,64.33333333333333,43837878.0,0 days 00:00:00.057386,0 days 00:00:00.296064,0 days 00:00:00.008800
3520,3521,45,4096,256,64,0.75,2,0 days 00:00:00.066013,0 days 00:05:29.199699,85.73333333333333,87.0,64.0,112176272.66666667,0 days 00:00:00.281322,0 days 00:00:00.307681,0 days 00:00:00.028367
3521,3522,45,4096,256,64,0.75,3,0 days 00:00:00.066013,0 days 00:05:22.657222,89.53333333333335,90.13333333333333,64.33333333333333,249840006.0,0 days 00:00:00.251702,0 days 00:00:00.318158,0 days 00:00:00.053729
3522,3523,45,4096,256,64,0.75,5,0 days 00:00:00.066013,0 days 00:05:44.455648,89.13333333333333,89.46666666666665,61.666666666666664,690363952.6666666,0 days 00:00:00.244264,0 days 00:00:00.336998,0 days 00:00:00.135453
3523,3524,45,4096,256,64,0.75,7,0 days 00:00:00.066013,0 days 00:07:01.251010,91.40000000000002,92.06666666666668,62.333333333333336,1351149872.6666667,0 days 00:00:00.253802,0 days 00:00:00.368706,0 days 00:00:00.261781
3524,3525,45,4096,256,128,0.5,2,0 days 00:00:00.050120,0 days 00:03:20.248366,88.13333333333333,89.0,65.66666666666667,56228307.333333336,0 days 00:00:00.155364,0 days 00:00:00.307572,0 days 00:00:00.014351
3525,3526,45,4096,256,128,0.5,3,0 days 00:00:00.050120,0 days 00:02:24.703105,88.2,89.2,61.666666666666664,125232974.0,0 days 00:00:00.154635,0 days 00:00:00.304839,0 days 00:00:00.027884
3526,3527,45,4096,256,128,0.5,5,0 days 00:00:00.050120,0 days 00:03:13.412441,91.13333333333333,91.73333333333335,64.0,346047907.3333333,0 days 00:00:00.153158,0 days 00:00:00.316299,0 days 00:00:00.069732
3527,3528,45,4096,256,128,0.5,7,0 days 00:00:00.050120,0 days 00:04:41.634013,88.8,88.2,61.333333333333336,677270307.3333334,0 days 00:00:00.156591,0 days 00:00:00.329833,0 days 00:00:00.133365
3528,3529,45,4096,256,192,0.25,2,0 days 00:00:00.036756,0 days 00:02:07.140369,87.13333333333333,88.26666666666667,58.666666666666664,37527496.666666664,0 days 00:00:00.122707,0 days 00:00:00.306262,0 days 00:00:00.009474
3529,3530,45,4096,256,192,0.25,3,0 days 00:00:00.036756,0 days 00:02:26.949997,88.8,89.60000000000001,60.666666666666664,83582990.0,0 days 00:00:00.124998,0 days 00:00:00.305356,0 days 00:00:00.018185
3530,3531,45,4096,256,192,0.25,5,0 days 00:00:00.036756,0 days 00:02:09.780542,89.86666666666667,89.46666666666665,61.333333333333336,230960568.66666666,0 days 00:00:00.118902,0 days 00:00:00.313226,0 days 00:00:00.045372
3531,3532,45,4096,256,192,0.25,7,0 days 00:00:00.036756,0 days 00:02:56.386123,86.2,88.8,61.0,452026936.6666667,0 days 00:00:00.121539,0 days 00:00:00.319876,0 days 00:00:00.089209
3532,3533,45,4096,256,256,0.0,2,0 days 00:00:00.030382,0 days 00:02:00.732548,88.0,88.53333333333335,59.0,28154006.0,0 days 00:00:00.109684,0 days 00:00:00.301268,0 days 00:00:00.007239
3533,3534,45,4096,256,256,0.0,3,0 days 00:00:00.030382,0 days 00:01:46.899336,90.66666666666667,91.06666666666668,69.0,62706166.0,0 days 00:00:00.109468,0 days 00:00:00.309750,0 days 00:00:00.013989
3534,3535,45,4096,256,256,0.0,5,0 days 00:00:00.030382,0 days 00:02:16.012401,92.93333333333332,92.93333333333334,73.0,173273078.0,0 days 00:00:00.107828,0 days 00:00:00.301140,0 days 00:00:00.034824
3535,3536,45,4096,256,256,0.0,7,0 days 00:00:00.030382,0 days 00:02:29.261205,92.73333333333333,93.19999999999999,70.66666666666667,339123446.0,0 days 00:00:00.110970,0 days 00:00:00.302968,0 days 00:00:00.067259
3536,3537,45,4096,512,128,0.75,2,0 days 00:00:00.048904,0 days 00:02:53.267492,86.26666666666665,87.0,58.333333333333336,56228307.333333336,0 days 00:00:00.152454,0 days 00:00:00.303724,0 days 00:00:00.014944
3537,3538,45,4096,512,128,0.75,3,0 days 00:00:00.048904,0 days 00:02:24.712935,90.06666666666666,90.73333333333333,64.66666666666667,125232974.0,0 days 00:00:00.154963,0 days 00:00:00.311680,0 days 00:00:00.027348
3538,3539,45,4096,512,128,0.75,5,0 days 00:00:00.048904,0 days 00:03:31.717021,92.53333333333335,92.86666666666667,67.0,346047907.3333333,0 days 00:00:00.150585,0 days 00:00:00.310942,0 days 00:00:00.068299
3539,3540,45,4096,512,128,0.75,7,0 days 00:00:00.048904,0 days 00:03:56.789014,90.66666666666667,91.13333333333333,58.0,677270307.3333334,0 days 00:00:00.157201,0 days 00:00:00.322942,0 days 00:00:00.131461
3540,3541,45,4096,512,256,0.5,2,0 days 00:00:00.032420,0 days 00:02:03.578674,89.60000000000001,90.33333333333333,71.66666666666667,28154006.0,0 days 00:00:00.105098,0 days 00:00:00.294958,0 days 00:00:00.007171
3541,3542,45,4096,512,256,0.5,3,0 days 00:00:00.032420,0 days 00:01:59.816072,89.39999999999999,90.39999999999999,71.33333333333333,62706166.0,0 days 00:00:00.110126,0 days 00:00:00.297460,0 days 00:00:00.013760
3542,3543,45,4096,512,256,0.5,5,0 days 00:00:00.032420,0 days 00:02:02.176541,92.39999999999999,92.86666666666667,66.66666666666667,173273078.0,0 days 00:00:00.108759,0 days 00:00:00.307543,0 days 00:00:00.034889
3543,3544,45,4096,512,256,0.5,7,0 days 00:00:00.032420,0 days 00:02:34.032565,93.60000000000001,93.66666666666667,71.66666666666667,339123446.0,0 days 00:00:00.113029,0 days 00:00:00.519062,0 days 00:00:00.067272
3544,3545,45,4096,512,384,0.25,2,0 days 00:00:00.037282,0 days 00:01:24.207204,88.06666666666666,88.66666666666667,64.66666666666667,18663534.0,0 days 00:00:00.097476,0 days 00:00:00.302737,0 days 00:00:00.004792
3545,3546,45,4096,512,384,0.25,3,0 days 00:00:00.037282,0 days 00:01:42.343416,92.33333333333333,92.40000000000002,71.0,41567454.0,0 days 00:00:00.096981,0 days 00:00:00.293549,0 days 00:00:00.009016
3546,3547,45,4096,512,384,0.25,5,0 days 00:00:00.037282,0 days 00:01:44.935273,93.8,94.26666666666667,75.66666666666667,114859998.0,0 days 00:00:00.082910,0 days 00:00:00.304349,0 days 00:00:00.022647
3547,3548,45,4096,512,384,0.25,7,0 days 00:00:00.037282,0 days 00:02:14.777789,92.46666666666665,92.60000000000001,67.66666666666667,224798814.0,0 days 00:00:00.102367,0 days 00:00:00.303058,0 days 00:00:00.044001
3548,3549,45,4096,512,512,0.0,2,0 days 00:00:00.026090,0 days 00:01:30.767792,90.13333333333333,90.26666666666667,73.0,14027312.666666666,0 days 00:00:00.076360,0 days 00:00:00.291122,0 days 00:00:00.003648
3549,3550,45,4096,512,512,0.0,3,0 days 00:00:00.026090,0 days 00:01:25.505541,93.0,93.06666666666668,71.33333333333333,31241606.0,0 days 00:00:00.077138,0 days 00:00:00.296750,0 days 00:00:00.006860
3550,3551,45,4096,512,512,0.0,5,0 days 00:00:00.026090,0 days 00:01:27.809337,95.06666666666666,95.26666666666667,77.33333333333333,86327344.66666667,0 days 00:00:00.082288,0 days 00:00:00.300619,0 days 00:00:00.017485
3551,3552,45,4096,512,512,0.0,7,0 days 00:00:00.026090,0 days 00:01:36.008259,94.73333333333333,94.93333333333334,74.66666666666667,168955952.66666666,0 days 00:00:00.078625,0 days 00:00:00.300929,0 days 00:00:00.033499
3552,3553,45,4096,1024,256,0.75,2,0 days 00:00:00.030665,0 days 00:01:51.052159,87.2,87.8,67.33333333333333,28154006.0,0 days 00:00:00.107761,0 days 00:00:00.293425,0 days 00:00:00.007340
3553,3554,45,4096,1024,256,0.75,3,0 days 00:00:00.030665,0 days 00:01:57.001892,91.53333333333335,91.80000000000001,68.33333333333333,62706166.0,0 days 00:00:00.114215,0 days 00:00:00.309974,0 days 00:00:00.013503
3554,3555,45,4096,1024,256,0.75,5,0 days 00:00:00.030665,0 days 00:01:50.674806,93.93333333333332,94.2,69.0,173273078.0,0 days 00:00:00.102959,0 days 00:00:00.311732,0 days 00:00:00.034805
3555,3556,45,4096,1024,256,0.75,7,0 days 00:00:00.030665,0 days 00:02:17.255600,93.2,93.59999999999998,66.0,339123446.0,0 days 00:00:00.110100,0 days 00:00:00.308968,0 days 00:00:00.066929
3556,3557,45,4096,1024,512,0.5,2,0 days 00:00:00.025649,0 days 00:01:15.741468,88.93333333333334,89.60000000000001,70.0,14027312.666666666,0 days 00:00:00.077257,0 days 00:00:00.281752,0 days 00:00:00.003660
3557,3558,45,4096,1024,512,0.5,3,0 days 00:00:00.025649,0 days 00:01:23.023335,95.26666666666665,95.33333333333333,79.33333333333333,31241606.0,0 days 00:00:00.077639,0 days 00:00:00.297081,0 days 00:00:00.006973
3558,3559,45,4096,1024,512,0.5,5,0 days 00:00:00.025649,0 days 00:01:30.228178,95.60000000000001,95.66666666666667,76.66666666666667,86327344.66666667,0 days 00:00:00.081149,0 days 00:00:00.295417,0 days 00:00:00.017627
3559,3560,45,4096,1024,512,0.5,7,0 days 00:00:00.025649,0 days 00:01:47.048546,93.8,94.26666666666667,72.66666666666667,168955952.66666666,0 days 00:00:00.084187,0 days 00:00:00.304937,0 days 00:00:00.033480
3560,3561,45,4096,1024,768,0.25,2,0 days 00:00:00.023517,0 days 00:01:04.284591,92.73333333333335,93.0,74.33333333333333,9354443.333333334,0 days 00:00:00.069089,0 days 00:00:00.293476,0 days 00:00:00.002401
3561,3562,45,4096,1024,768,0.25,3,0 days 00:00:00.023517,0 days 00:01:18.481583,95.80000000000001,95.86666666666667,80.0,20834550.0,0 days 00:00:00.069418,0 days 00:00:00.299235,0 days 00:00:00.004575
3562,3563,45,4096,1024,768,0.25,5,0 days 00:00:00.023517,0 days 00:01:17.004197,96.53333333333335,96.53333333333335,75.33333333333333,57570891.333333336,0 days 00:00:00.070075,0 days 00:00:00.302585,0 days 00:00:00.011645
3563,3564,45,4096,1024,768,0.25,7,0 days 00:00:00.023517,0 days 00:01:32.946184,96.06666666666666,96.13333333333333,72.33333333333333,112675403.33333333,0 days 00:00:00.070504,0 days 00:00:00.293762,0 days 00:00:00.022266
3564,3565,45,4096,1024,1024,0.0,2,0 days 00:00:00.018620,0 days 00:00:59.103711,92.33333333333333,92.60000000000001,75.66666666666667,7145819.333333333,0 days 00:00:00.069025,0 days 00:00:00.287345,0 days 00:00:00.001857
3565,3566,45,4096,1024,1024,0.0,3,0 days 00:00:00.018620,0 days 00:01:09.821716,95.59999999999998,95.59999999999998,79.33333333333333,15916806.0,0 days 00:00:00.070811,0 days 00:00:00.286168,0 days 00:00:00.003548
3566,3567,45,4096,1024,1024,0.0,5,0 days 00:00:00.018620,0 days 00:00:56.082499,95.86666666666667,95.86666666666667,73.33333333333333,43983963.333333336,0 days 00:00:00.068791,0 days 00:00:00.302883,0 days 00:00:00.009018
3567,3568,45,4096,1024,1024,0.0,7,0 days 00:00:00.018620,0 days 00:01:06.134561,96.0,96.06666666666666,73.66666666666667,86084699.33333333,0 days 00:00:00.070675,0 days 00:00:00.310742,0 days 00:00:00.017208
3568,3569,45,4096,2048,512,0.75,2,0 days 00:00:00.019344,0 days 00:01:07.221754,91.46666666666665,91.53333333333335,70.66666666666667,14027312.666666666,0 days 00:00:00.075131,0 days 00:00:00.292666,0 days 00:00:00.003575
3569,3570,45,4096,2048,512,0.75,3,0 days 00:00:00.019344,0 days 00:01:13.857051,95.2,95.2,76.33333333333333,31241606.0,0 days 00:00:00.091738,0 days 00:00:00.293119,0 days 00:00:00.006742
3570,3571,45,4096,2048,512,0.75,5,0 days 00:00:00.019344,0 days 00:01:11.738152,94.93333333333334,94.93333333333334,67.66666666666667,86327344.66666667,0 days 00:00:00.083886,0 days 00:00:00.293913,0 days 00:00:00.017282
3571,3572,45,4096,2048,512,0.75,7,0 days 00:00:00.019344,0 days 00:01:39.075117,94.8,95.0,71.66666666666667,168955952.66666666,0 days 00:00:00.080275,0 days 00:00:00.301599,0 days 00:00:00.033501
3572,3573,45,4096,2048,1024,0.5,2,0 days 00:00:00.017094,0 days 00:00:59.999020,93.39999999999999,93.53333333333335,75.33333333333333,7145819.333333333,0 days 00:00:00.067418,0 days 00:00:00.279752,0 days 00:00:00.001789
3573,3574,45,4096,2048,1024,0.5,3,0 days 00:00:00.017094,0 days 00:01:11.947727,95.13333333333333,95.39999999999999,76.0,15916806.0,0 days 00:00:00.070805,0 days 00:00:00.295738,0 days 00:00:00.003529
3574,3575,45,4096,2048,1024,0.5,5,0 days 00:00:00.017094,0 days 00:01:05.924349,96.73333333333333,96.86666666666667,78.0,43983963.333333336,0 days 00:00:00.064224,0 days 00:00:00.306413,0 days 00:00:00.008879
3575,3576,45,4096,2048,1024,0.5,7,0 days 00:00:00.017094,0 days 00:01:02.786853,96.33333333333333,96.46666666666665,71.0,86084699.33333333,0 days 00:00:00.066330,0 days 00:00:00.309724,0 days 00:00:00.016936
3576,3577,45,4096,2048,1536,0.25,2,0 days 00:00:00.017120,0 days 00:00:56.909863,94.0,94.2,77.0,4766803.333333333,0 days 00:00:00.067278,0 days 00:00:00.281577,0 days 00:00:00.001282
3577,3578,45,4096,2048,1536,0.25,3,0 days 00:00:00.017120,0 days 00:01:13.546007,95.73333333333335,96.0,78.66666666666667,10617870.0,0 days 00:00:00.060258,0 days 00:00:00.285097,0 days 00:00:00.002339
3578,3579,45,4096,2048,1536,0.25,5,0 days 00:00:00.017120,0 days 00:00:58.073711,96.93333333333332,97.0,77.66666666666667,29341283.333333332,0 days 00:00:00.062897,0 days 00:00:00.291861,0 days 00:00:00.005965
3579,3580,45,4096,2048,1536,0.25,7,0 days 00:00:00.017120,0 days 00:00:53.466812,96.53333333333335,96.73333333333335,71.66666666666667,57426403.333333336,0 days 00:00:00.064235,0 days 00:00:00.297187,0 days 00:00:00.011504
3580,3581,45,4096,2048,2048,0.0,2,0 days 00:00:00.017371,0 days 00:00:55.436058,94.0,94.2,75.33333333333333,3638838.0,0 days 00:00:00.063655,0 days 00:00:00.281871,0 days 00:00:00.000971
3581,3582,45,4096,2048,2048,0.0,3,0 days 00:00:00.017371,0 days 00:01:04.742684,96.13333333333333,96.53333333333335,79.0,8105398.0,0 days 00:00:00.067842,0 days 00:00:00.292887,0 days 00:00:00.001816
3582,3583,45,4096,2048,2048,0.0,5,0 days 00:00:00.017371,0 days 00:00:58.681578,96.73333333333335,97.0,72.66666666666667,22398390.0,0 days 00:00:00.061329,0 days 00:00:00.288291,0 days 00:00:00.004638
3583,3584,45,4096,2048,2048,0.0,7,0 days 00:00:00.017371,0 days 00:00:52.122103,96.93333333333334,97.06666666666666,77.0,43837878.0,0 days 00:00:00.064197,0 days 00:00:00.295034,0 days 00:00:00.008799
3584,3585,45,4096,4096,1024,0.75,2,0 days 00:00:00.018244,0 days 00:01:00.858692,93.40000000000002,93.46666666666665,75.33333333333333,7145819.333333333,0 days 00:00:00.068751,0 days 00:00:00.296444,0 days 00:00:00.001882
3585,3586,45,4096,4096,1024,0.75,3,0 days 00:00:00.018244,0 days 00:01:06.208320,95.8,95.93333333333332,73.66666666666667,15916806.0,0 days 00:00:00.068345,0 days 00:00:00.294349,0 days 00:00:00.003558
