,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
6473,1295,18,1024,1024,1024,0.0,5,4,0 days 00:00:00.012585,0 days 00:01:19.238878,92.0,92.0,80,0 days 00:00:00.046000,0 days 00:00:00.272631,0 days 00:00:00.004020
6474,1295,18,1024,1024,1024,0.0,5,5,0 days 00:00:00.012585,0 days 00:01:11.470610,93.0,93.0,75,0 days 00:00:00.058923,0 days 00:00:00.273718,0 days 00:00:00.004013
6475,1296,18,1024,1024,1024,0.0,7,1,0 days 00:00:00.012585,0 days 00:01:41.047772,94.0,95.0,80,0 days 00:00:00.039464,0 days 00:00:00.304341,0 days 00:00:00.007469
6476,1296,18,1024,1024,1024,0.0,7,2,0 days 00:00:00.012585,0 days 00:01:42.571660,94.0,94.0,80,0 days 00:00:00.058774,0 days 00:00:00.288002,0 days 00:00:00.007629
6477,1296,18,1024,1024,1024,0.0,7,3,0 days 00:00:00.012585,0 days 00:01:12.677991,92.0,92.0,61,0 days 00:00:00.063987,0 days 00:00:00.276422,0 days 00:00:00.007596
6478,1296,18,1024,1024,1024,0.0,7,4,0 days 00:00:00.012585,0 days 00:01:10.864985,93.0,93.0,55,0 days 00:00:00.046305,0 days 00:00:00.270677,0 days 00:00:00.007545
6479,1296,18,1024,1024,1024,0.0,7,5,0 days 00:00:00.012585,0 days 00:01:33.170902,92.0,91.0,75,0 days 00:00:00.054118,0 days 00:00:00.347150,0 days 00:00:00.007579
6480,1297,18,2048,256,64,0.75,2,1,0 days 00:00:00.067426,0 days 00:06:16.596480,88.0,88.0,80,0 days 00:00:00.169746,0 days 00:00:00.296066,0 days 00:00:00.011681
6481,1297,18,2048,256,64,0.75,2,2,0 days 00:00:00.067426,0 days 00:03:28.757834,84.0,83.0,46,0 days 00:00:00.161779,0 days 00:00:00.285411,0 days 00:00:00.012791
6482,1297,18,2048,256,64,0.75,2,3,0 days 00:00:00.067426,0 days 00:03:53.471649,84.0,85.0,49,0 days 00:00:00.160933,0 days 00:00:00.280875,0 days 00:00:00.012766
6483,1297,18,2048,256,64,0.75,2,4,0 days 00:00:00.067426,0 days 00:03:04.365723,83.0,82.0,41,0 days 00:00:00.160984,0 days 00:00:00.334588,0 days 00:00:00.012616
6484,1297,18,2048,256,64,0.75,2,5,0 days 00:00:00.067426,0 days 00:05:36.202725,84.0,82.0,74,0 days 00:00:00.165544,0 days 00:00:00.298650,0 days 00:00:00.012782
6485,1298,18,2048,256,64,0.75,3,1,0 days 00:00:00.067426,0 days 00:06:14.911515,90.0,91.0,79,0 days 00:00:00.166489,0 days 00:00:00.292604,0 days 00:00:00.024245
6486,1298,18,2048,256,64,0.75,3,2,0 days 00:00:00.067426,0 days 00:03:15.488474,87.0,87.0,41,0 days 00:00:00.161911,0 days 00:00:00.285798,0 days 00:00:00.024295
6487,1298,18,2048,256,64,0.75,3,3,0 days 00:00:00.067426,0 days 00:06:28.724747,91.0,92.0,80,0 days 00:00:00.153546,0 days 00:00:00.339311,0 days 00:00:00.024346
6488,1298,18,2048,256,64,0.75,3,4,0 days 00:00:00.067426,0 days 00:05:23.736602,87.0,88.0,68,0 days 00:00:00.170388,0 days 00:00:00.304119,0 days 00:00:00.024506
6489,1298,18,2048,256,64,0.75,3,5,0 days 00:00:00.067426,0 days 00:04:35.844867,86.0,85.0,58,0 days 00:00:00.167542,0 days 00:00:00.300696,0 days 00:00:00.024430
6490,1299,18,2048,256,64,0.75,5,1,0 days 00:00:00.067426,0 days 00:09:05.563839,94.0,94.0,77,0 days 00:00:00.162199,0 days 00:00:00.297697,0 days 00:00:00.058432
6491,1299,18,2048,256,64,0.75,5,2,0 days 00:00:00.067426,0 days 00:08:55.949887,94.0,94.0,74,0 days 00:00:00.164387,0 days 00:00:00.339479,0 days 00:00:00.059752
6492,1299,18,2048,256,64,0.75,5,3,0 days 00:00:00.067426,0 days 00:07:47.282263,92.0,92.0,66,0 days 00:00:00.159449,0 days 00:00:00.306122,0 days 00:00:00.060084
6493,1299,18,2048,256,64,0.75,5,4,0 days 00:00:00.067426,0 days 00:06:52.622812,93.0,93.0,57,0 days 00:00:00.164298,0 days 00:00:00.299732,0 days 00:00:00.060770
6494,1299,18,2048,256,64,0.75,5,5,0 days 00:00:00.067426,0 days 00:09:33.632089,89.0,88.0,80,0 days 00:00:00.157061,0 days 00:00:00.308659,0 days 00:00:00.060390
6495,1300,18,2048,256,64,0.75,7,1,0 days 00:00:00.067426,0 days 00:12:28.495514,93.0,93.0,79,0 days 00:00:00.169801,0 days 00:00:00.307416,0 days 00:00:00.115288
6496,1300,18,2048,256,64,0.75,7,2,0 days 00:00:00.067426,0 days 00:08:12.970274,91.0,91.0,52,0 days 00:00:00.164850,0 days 00:00:00.331265,0 days 00:00:00.116552
6497,1300,18,2048,256,64,0.75,7,3,0 days 00:00:00.067426,0 days 00:08:03.737946,93.0,93.0,50,0 days 00:00:00.169675,0 days 00:00:00.317292,0 days 00:00:00.115867
6498,1300,18,2048,256,64,0.75,7,4,0 days 00:00:00.067426,0 days 00:08:56.297129,90.0,90.0,57,0 days 00:00:00.158756,0 days 00:00:00.308559,0 days 00:00:00.116074
6499,1300,18,2048,256,64,0.75,7,5,0 days 00:00:00.067426,0 days 00:12:26.726067,93.0,94.0,79,0 days 00:00:00.169459,0 days 00:00:00.304491,0 days 00:00:00.115960
6500,1301,18,2048,256,128,0.5,2,1,0 days 00:00:00.039049,0 days 00:02:24.880051,80.0,77.0,63,0 days 00:00:00.107466,0 days 00:00:00.303677,0 days 00:00:00.006242
6501,1301,18,2048,256,128,0.5,2,2,0 days 00:00:00.039049,0 days 00:03:30.764753,87.0,88.0,80,0 days 00:00:00.092872,0 days 00:00:00.281524,0 days 00:00:00.006426
6502,1301,18,2048,256,128,0.5,2,3,0 days 00:00:00.039049,0 days 00:02:31.117426,85.0,87.0,60,0 days 00:00:00.106205,0 days 00:00:00.282454,0 days 00:00:00.006337
6503,1301,18,2048,256,128,0.5,2,4,0 days 00:00:00.039049,0 days 00:03:30.680240,89.0,90.0,80,0 days 00:00:00.114763,0 days 00:00:00.273361,0 days 00:00:00.006283
6504,1301,18,2048,256,128,0.5,2,5,0 days 00:00:00.039049,0 days 00:01:45.602042,86.0,85.0,41,0 days 00:00:00.112854,0 days 00:00:00.327128,0 days 00:00:00.006259
6505,1302,18,2048,256,128,0.5,3,1,0 days 00:00:00.039049,0 days 00:02:52.570169,92.0,92.0,68,0 days 00:00:00.099887,0 days 00:00:00.300818,0 days 00:00:00.012098
6506,1302,18,2048,256,128,0.5,3,2,0 days 00:00:00.039049,0 days 00:01:59.362260,84.0,82.0,45,0 days 00:00:00.117110,0 days 00:00:00.290471,0 days 00:00:00.012187
6507,1302,18,2048,256,128,0.5,3,3,0 days 00:00:00.039049,0 days 00:01:56.348602,86.0,86.0,46,0 days 00:00:00.122515,0 days 00:00:00.286333,0 days 00:00:00.012108
6508,1302,18,2048,256,128,0.5,3,4,0 days 00:00:00.039049,0 days 00:03:33.874947,92.0,92.0,80,0 days 00:00:00.119590,0 days 00:00:00.333173,0 days 00:00:00.011952
6509,1302,18,2048,256,128,0.5,3,5,0 days 00:00:00.039049,0 days 00:03:08.631322,91.0,92.0,71,0 days 00:00:00.117206,0 days 00:00:00.297210,0 days 00:00:00.011879
6510,1303,18,2048,256,128,0.5,5,1,0 days 00:00:00.039049,0 days 00:03:49.600922,87.0,88.0,58,0 days 00:00:00.116997,0 days 00:00:00.296950,0 days 00:00:00.029689
6511,1303,18,2048,256,128,0.5,5,2,0 days 00:00:00.039049,0 days 00:05:04.321982,91.0,91.0,80,0 days 00:00:00.113385,0 days 00:00:00.285207,0 days 00:00:00.030540
6512,1303,18,2048,256,128,0.5,5,3,0 days 00:00:00.039049,0 days 00:03:23.961088,90.0,90.0,53,0 days 00:00:00.110991,0 days 00:00:00.341661,0 days 00:00:00.030527
6513,1303,18,2048,256,128,0.5,5,4,0 days 00:00:00.039049,0 days 00:04:22.733371,94.0,94.0,66,0 days 00:00:00.108566,0 days 00:00:00.298971,0 days 00:00:00.030249
6514,1303,18,2048,256,128,0.5,5,5,0 days 00:00:00.039049,0 days 00:05:13.665275,93.0,93.0,80,0 days 00:00:00.109004,0 days 00:00:00.291808,0 days 00:00:00.030311
6515,1304,18,2048,256,128,0.5,7,1,0 days 00:00:00.039049,0 days 00:04:36.875567,91.0,92.0,55,0 days 00:00:00.112165,0 days 00:00:00.298608,0 days 00:00:00.057723
6516,1304,18,2048,256,128,0.5,7,2,0 days 00:00:00.039049,0 days 00:03:25.396465,85.0,84.0,41,0 days 00:00:00.113809,0 days 00:00:00.288900,0 days 00:00:00.058723
6517,1304,18,2048,256,128,0.5,7,3,0 days 00:00:00.039049,0 days 00:06:34.461644,90.0,90.0,80,0 days 00:00:00.098954,0 days 00:00:00.318603,0 days 00:00:00.058820
6518,1304,18,2048,256,128,0.5,7,4,0 days 00:00:00.039049,0 days 00:05:49.309763,93.0,93.0,69,0 days 00:00:00.111552,0 days 00:00:00.303753,0 days 00:00:00.059638
6519,1304,18,2048,256,128,0.5,7,5,0 days 00:00:00.039049,0 days 00:06:06.465353,94.0,94.0,74,0 days 00:00:00.101585,0 days 00:00:00.294680,0 days 00:00:00.058770
6520,1305,18,2048,256,192,0.25,2,1,0 days 00:00:00.030616,0 days 00:01:19.732260,86.0,85.0,41,0 days 00:00:00.107971,0 days 00:00:00.270332,0 days 00:00:00.003717
6521,1305,18,2048,256,192,0.25,2,2,0 days 00:00:00.030616,0 days 00:01:15.539329,87.0,86.0,41,0 days 00:00:00.098464,0 days 00:00:00.297964,0 days 00:00:00.004029
6522,1305,18,2048,256,192,0.25,2,3,0 days 00:00:00.030616,0 days 00:02:44.495554,89.0,90.0,80,0 days 00:00:00.097836,0 days 00:00:00.284973,0 days 00:00:00.004184
6523,1305,18,2048,256,192,0.25,2,4,0 days 00:00:00.030616,0 days 00:02:38.857863,89.0,88.0,80,0 days 00:00:00.102174,0 days 00:00:00.286449,0 days 00:00:00.004194
6524,1305,18,2048,256,192,0.25,2,5,0 days 00:00:00.030616,0 days 00:02:27.513635,90.0,90.0,80,0 days 00:00:00.099456,0 days 00:00:00.273511,0 days 00:00:00.004141
6525,1306,18,2048,256,192,0.25,3,1,0 days 00:00:00.030616,0 days 00:02:19.796803,91.0,91.0,68,0 days 00:00:00.087939,0 days 00:00:00.328888,0 days 00:00:00.007639
6526,1306,18,2048,256,192,0.25,3,2,0 days 00:00:00.030616,0 days 00:02:19.332222,88.0,89.0,80,0 days 00:00:00.080568,0 days 00:00:00.295305,0 days 00:00:00.007992
6527,1306,18,2048,256,192,0.25,3,3,0 days 00:00:00.030616,0 days 00:02:14.840524,90.0,89.0,72,0 days 00:00:00.091180,0 days 00:00:00.286241,0 days 00:00:00.007890
6528,1306,18,2048,256,192,0.25,3,4,0 days 00:00:00.030616,0 days 00:02:34.720642,88.0,88.0,80,0 days 00:00:00.085751,0 days 00:00:00.281820,0 days 00:00:00.007956
6529,1306,18,2048,256,192,0.25,3,5,0 days 00:00:00.030616,0 days 00:02:40.225793,93.0,94.0,80,0 days 00:00:00.097578,0 days 00:00:00.322948,0 days 00:00:00.007958
6530,1307,18,2048,256,192,0.25,5,1,0 days 00:00:00.030616,0 days 00:03:47.328480,94.0,94.0,78,0 days 00:00:00.093052,0 days 00:00:00.306273,0 days 00:00:00.020486
6531,1307,18,2048,256,192,0.25,5,2,0 days 00:00:00.030616,0 days 00:02:29.900193,91.0,91.0,52,0 days 00:00:00.085278,0 days 00:00:00.292207,0 days 00:00:00.019903
6532,1307,18,2048,256,192,0.25,5,3,0 days 00:00:00.030616,0 days 00:03:25.599912,95.0,96.0,71,0 days 00:00:00.085767,0 days 00:00:00.285122,0 days 00:00:00.020195
6533,1307,18,2048,256,192,0.25,5,4,0 days 00:00:00.030616,0 days 00:03:40.337602,93.0,93.0,78,0 days 00:00:00.080656,0 days 00:00:00.339530,0 days 00:00:00.020443
6534,1307,18,2048,256,192,0.25,5,5,0 days 00:00:00.030616,0 days 00:03:51.165952,93.0,93.0,80,0 days 00:00:00.090558,0 days 00:00:00.294857,0 days 00:00:00.020432
6535,1308,18,2048,256,192,0.25,7,1,0 days 00:00:00.030616,0 days 00:04:29.127820,93.0,93.0,74,0 days 00:00:00.098067,0 days 00:00:00.299714,0 days 00:00:00.038358
6536,1308,18,2048,256,192,0.25,7,2,0 days 00:00:00.030616,0 days 00:03:17.871143,91.0,91.0,53,0 days 00:00:00.095699,0 days 00:00:00.286264,0 days 00:00:00.038674
6537,1308,18,2048,256,192,0.25,7,3,0 days 00:00:00.030616,0 days 00:04:50.691055,92.0,92.0,80,0 days 00:00:00.082797,0 days 00:00:00.332585,0 days 00:00:00.039075
6538,1308,18,2048,256,192,0.25,7,4,0 days 00:00:00.030616,0 days 00:04:49.448036,91.0,91.0,80,0 days 00:00:00.101402,0 days 00:00:00.300642,0 days 00:00:00.038870
6539,1308,18,2048,256,192,0.25,7,5,0 days 00:00:00.030616,0 days 00:03:38.458222,91.0,92.0,60,0 days 00:00:00.094888,0 days 00:00:00.304417,0 days 00:00:00.038812
6540,1309,18,2048,256,256,0.0,2,1,0 days 00:00:00.020744,0 days 00:02:14.407837,90.0,91.0,79,0 days 00:00:00.090382,0 days 00:00:00.268445,0 days 00:00:00.002892
6541,1309,18,2048,256,256,0.0,2,2,0 days 00:00:00.020744,0 days 00:02:10.702137,89.0,90.0,80,0 days 00:00:00.086642,0 days 00:00:00.265491,0 days 00:00:00.003171
6542,1309,18,2048,256,256,0.0,2,3,0 days 00:00:00.020744,0 days 00:02:12.357010,89.0,90.0,80,0 days 00:00:00.079819,0 days 00:00:00.285701,0 days 00:00:00.003206
6543,1309,18,2048,256,256,0.0,2,4,0 days 00:00:00.020744,0 days 00:02:13.880354,89.0,88.0,80,0 days 00:00:00.085155,0 days 00:00:00.279952,0 days 00:00:00.003219
6544,1309,18,2048,256,256,0.0,2,5,0 days 00:00:00.020744,0 days 00:02:15.080614,90.0,90.0,80,0 days 00:00:00.083635,0 days 00:00:00.278333,0 days 00:00:00.003122
6545,1310,18,2048,256,256,0.0,3,1,0 days 00:00:00.020744,0 days 00:02:10.608896,88.0,88.0,80,0 days 00:00:00.073102,0 days 00:00:00.326727,0 days 00:00:00.005961
6546,1310,18,2048,256,256,0.0,3,2,0 days 00:00:00.020744,0 days 00:01:06.439657,85.0,84.0,41,0 days 00:00:00.075044,0 days 00:00:00.292139,0 days 00:00:00.006094
6547,1310,18,2048,256,256,0.0,3,3,0 days 00:00:00.020744,0 days 00:01:24.665964,89.0,89.0,53,0 days 00:00:00.072396,0 days 00:00:00.276579,0 days 00:00:00.006012
6548,1310,18,2048,256,256,0.0,3,4,0 days 00:00:00.020744,0 days 00:01:36.665316,90.0,90.0,72,0 days 00:00:00.075921,0 days 00:00:00.286804,0 days 00:00:00.006022
6549,1310,18,2048,256,256,0.0,3,5,0 days 00:00:00.020744,0 days 00:02:08.414390,90.0,90.0,80,0 days 00:00:00.091758,0 days 00:00:00.278693,0 days 00:00:00.006032
6550,1311,18,2048,256,256,0.0,5,1,0 days 00:00:00.020744,0 days 00:03:06.846892,91.0,91.0,80,0 days 00:00:00.072116,0 days 00:00:00.319283,0 days 00:00:00.014816
6551,1311,18,2048,256,256,0.0,5,2,0 days 00:00:00.020744,0 days 00:02:57.012878,90.0,91.0,80,0 days 00:00:00.077525,0 days 00:00:00.289520,0 days 00:00:00.015281
6552,1311,18,2048,256,256,0.0,5,3,0 days 00:00:00.020744,0 days 00:03:03.695898,93.0,93.0,80,0 days 00:00:00.082272,0 days 00:00:00.286390,0 days 00:00:00.014986
6553,1311,18,2048,256,256,0.0,5,4,0 days 00:00:00.020744,0 days 00:02:48.429621,92.0,92.0,71,0 days 00:00:00.072333,0 days 00:00:00.284612,0 days 00:00:00.015078
6554,1311,18,2048,256,256,0.0,5,5,0 days 00:00:00.020744,0 days 00:03:04.566739,93.0,93.0,80,0 days 00:00:00.078446,0 days 00:00:00.351626,0 days 00:00:00.015057
6555,1312,18,2048,256,256,0.0,7,1,0 days 00:00:00.020744,0 days 00:02:12.351932,92.0,92.0,46,0 days 00:00:00.095516,0 days 00:00:00.303256,0 days 00:00:00.028484
6556,1312,18,2048,256,256,0.0,7,2,0 days 00:00:00.020744,0 days 00:02:49.503081,92.0,92.0,57,0 days 00:00:00.073114,0 days 00:00:00.289475,0 days 00:00:00.029288
6557,1312,18,2048,256,256,0.0,7,3,0 days 00:00:00.020744,0 days 00:01:24.752052,86.0,85.0,29,0 days 00:00:00.076729,0 days 00:00:00.296459,0 days 00:00:00.029266
6558,1312,18,2048,256,256,0.0,7,4,0 days 00:00:00.020744,0 days 00:03:47.229111,91.0,91.0,80,0 days 00:00:00.083774,0 days 00:00:00.335227,0 days 00:00:00.029385
6559,1312,18,2048,256,256,0.0,7,5,0 days 00:00:00.020744,0 days 00:03:48.724540,92.0,92.0,80,0 days 00:00:00.078265,0 days 00:00:00.301329,0 days 00:00:00.029336
6560,1313,18,2048,512,128,0.75,2,1,0 days 00:00:00.038726,0 days 00:03:30.136602,89.0,89.0,80,0 days 00:00:00.114966,0 days 00:00:00.280121,0 days 00:00:00.005867
6561,1313,18,2048,512,128,0.75,2,2,0 days 00:00:00.038726,0 days 00:03:24.929821,89.0,89.0,80,0 days 00:00:00.102667,0 days 00:00:00.274653,0 days 00:00:00.006433
6562,1313,18,2048,512,128,0.75,2,3,0 days 00:00:00.038726,0 days 00:01:50.561738,85.0,84.0,46,0 days 00:00:00.122184,0 days 00:00:00.321393,0 days 00:00:00.006460
6563,1313,18,2048,512,128,0.75,2,4,0 days 00:00:00.038726,0 days 00:03:23.621850,90.0,90.0,80,0 days 00:00:00.112350,0 days 00:00:00.291246,0 days 00:00:00.006357
6564,1313,18,2048,512,128,0.75,2,5,0 days 00:00:00.038726,0 days 00:02:54.074856,88.0,88.0,69,0 days 00:00:00.085300,0 days 00:00:00.283222,0 days 00:00:00.006319
6565,1314,18,2048,512,128,0.75,3,1,0 days 00:00:00.029889,0 days 00:03:39.287876,92.0,92.0,80,0 days 00:00:00.119026,0 days 00:00:00.280282,0 days 00:00:00.012142
6566,1314,18,2048,512,128,0.75,3,2,0 days 00:00:00.029889,0 days 00:01:47.733342,85.0,83.0,41,0 days 00:00:00.118272,0 days 00:00:00.335088,0 days 00:00:00.011889
6567,1314,18,2048,512,128,0.75,3,3,0 days 00:00:00.029889,0 days 00:03:35.890168,90.0,91.0,80,0 days 00:00:00.116841,0 days 00:00:00.306289,0 days 00:00:00.012132
6568,1314,18,2048,512,128,0.75,3,4,0 days 00:00:00.029889,0 days 00:03:27.268742,92.0,92.0,80,0 days 00:00:00.107967,0 days 00:00:00.290131,0 days 00:00:00.012104
6569,1314,18,2048,512,128,0.75,3,5,0 days 00:00:00.029889,0 days 00:03:35.683171,92.0,92.0,80,0 days 00:00:00.111128,0 days 00:00:00.287699,0 days 00:00:00.012166
6570,1315,18,2048,512,128,0.75,5,1,0 days 00:00:00.029889,0 days 00:05:01.884613,95.0,95.0,68,0 days 00:00:00.102521,0 days 00:00:00.288680,0 days 00:00:00.030335
6571,1315,18,2048,512,128,0.75,5,2,0 days 00:00:00.029889,0 days 00:05:12.888187,96.0,97.0,80,0 days 00:00:00.112619,0 days 00:00:00.312459,0 days 00:00:00.030032
6572,1315,18,2048,512,128,0.75,5,3,0 days 00:00:00.029889,0 days 00:03:19.417990,91.0,91.0,50,0 days 00:00:00.113749,0 days 00:00:00.298019,0 days 00:00:00.030318
6573,1315,18,2048,512,128,0.75,5,4,0 days 00:00:00.029889,0 days 00:03:09.041183,91.0,91.0,49,0 days 00:00:00.105474,0 days 00:00:00.288327,0 days 00:00:00.029976
6574,1315,18,2048,512,128,0.75,5,5,0 days 00:00:00.029889,0 days 00:03:52.223454,89.0,90.0,58,0 days 00:00:00.102796,0 days 00:00:00.288442,0 days 00:00:00.030609
6575,1316,18,2048,512,128,0.75,7,1,0 days 00:00:00.029889,0 days 00:05:33.536981,93.0,93.0,60,0 days 00:00:00.109923,0 days 00:00:00.323721,0 days 00:00:00.057212
6576,1316,18,2048,512,128,0.75,7,2,0 days 00:00:00.029889,0 days 00:05:52.318598,86.0,85.0,71,0 days 00:00:00.110267,0 days 00:00:00.299653,0 days 00:00:00.058454
6577,1316,18,2048,512,128,0.75,7,3,0 days 00:00:00.029889,0 days 00:03:25.990094,91.0,91.0,41,0 days 00:00:00.096052,0 days 00:00:00.294691,0 days 00:00:00.058501
6578,1316,18,2048,512,128,0.75,7,4,0 days 00:00:00.029889,0 days 00:05:49.638159,92.0,92.0,72,0 days 00:00:00.116305,0 days 00:00:00.291561,0 days 00:00:00.058462
6579,1316,18,2048,512,128,0.75,7,5,0 days 00:00:00.029889,0 days 00:02:56.760160,87.0,86.0,34,0 days 00:00:00.102539,0 days 00:00:00.345922,0 days 00:00:00.058613
6580,1317,18,2048,512,256,0.5,2,1,0 days 00:00:00.020442,0 days 00:01:25.860718,79.0,82.0,48,0 days 00:00:00.076766,0 days 00:00:00.282722,0 days 00:00:00.002990
6581,1317,18,2048,512,256,0.5,2,2,0 days 00:00:00.020442,0 days 00:01:51.001695,91.0,91.0,72,0 days 00:00:00.077452,0 days 00:00:00.273488,0 days 00:00:00.003199
6582,1317,18,2048,512,256,0.5,2,3,0 days 00:00:00.020442,0 days 00:01:54.183430,91.0,91.0,80,0 days 00:00:00.078349,0 days 00:00:00.277271,0 days 00:00:00.003314
6583,1317,18,2048,512,256,0.5,2,4,0 days 00:00:00.020442,0 days 00:02:18.820873,91.0,92.0,80,0 days 00:00:00.075337,0 days 00:00:00.319663,0 days 00:00:00.003062
6584,1317,18,2048,512,256,0.5,2,5,0 days 00:00:00.020442,0 days 00:02:19.243165,90.0,90.0,80,0 days 00:00:00.087081,0 days 00:00:00.290048,0 days 00:00:00.003147
6585,1318,18,2048,512,256,0.5,3,1,0 days 00:00:00.020442,0 days 00:02:17.646332,91.0,91.0,80,0 days 00:00:00.078103,0 days 00:00:00.283324,0 days 00:00:00.005924
6586,1318,18,2048,512,256,0.5,3,2,0 days 00:00:00.020442,0 days 00:02:09.552984,92.0,92.0,79,0 days 00:00:00.070139,0 days 00:00:00.276746,0 days 00:00:00.006043
6587,1318,18,2048,512,256,0.5,3,3,0 days 00:00:00.020442,0 days 00:02:05.071433,91.0,91.0,80,0 days 00:00:00.086245,0 days 00:00:00.332957,0 days 00:00:00.006043
6588,1318,18,2048,512,256,0.5,3,4,0 days 00:00:00.020442,0 days 00:02:00.229378,93.0,92.0,73,0 days 00:00:00.075227,0 days 00:00:00.293740,0 days 00:00:00.005940
6589,1318,18,2048,512,256,0.5,3,5,0 days 00:00:00.020442,0 days 00:01:02.507684,88.0,88.0,41,0 days 00:00:00.081422,0 days 00:00:00.287074,0 days 00:00:00.005990
6590,1319,18,2048,512,256,0.5,5,1,0 days 00:00:00.020442,0 days 00:03:20.333924,95.0,95.0,80,0 days 00:00:00.091800,0 days 00:00:00.298222,0 days 00:00:00.014885
6591,1319,18,2048,512,256,0.5,5,2,0 days 00:00:00.020442,0 days 00:02:57.569878,91.0,91.0,77,0 days 00:00:00.072742,0 days 00:00:00.330637,0 days 00:00:00.014932
6592,1319,18,2048,512,256,0.5,5,3,0 days 00:00:00.020442,0 days 00:02:57.931499,92.0,92.0,80,0 days 00:00:00.077193,0 days 00:00:00.303537,0 days 00:00:00.015113
6593,1319,18,2048,512,256,0.5,5,4,0 days 00:00:00.020442,0 days 00:02:37.925541,88.0,88.0,71,0 days 00:00:00.092385,0 days 00:00:00.284495,0 days 00:00:00.014886
6594,1319,18,2048,512,256,0.5,5,5,0 days 00:00:00.020442,0 days 00:02:52.833374,91.0,91.0,80,0 days 00:00:00.075330,0 days 00:00:00.282534,0 days 00:00:00.015082
6595,1320,18,2048,512,256,0.5,7,1,0 days 00:00:00.020442,0 days 00:03:35.637890,95.0,95.0,71,0 days 00:00:00.069746,0 days 00:00:00.287149,0 days 00:00:00.028332
6596,1320,18,2048,512,256,0.5,7,2,0 days 00:00:00.020442,0 days 00:02:52.857125,94.0,94.0,62,0 days 00:00:00.082104,0 days 00:00:00.313617,0 days 00:00:00.028772
6597,1320,18,2048,512,256,0.5,7,3,0 days 00:00:00.020442,0 days 00:02:41.564053,91.0,91.0,58,0 days 00:00:00.077752,0 days 00:00:00.310401,0 days 00:00:00.029244
6598,1320,18,2048,512,256,0.5,7,4,0 days 00:00:00.020442,0 days 00:02:59.956854,92.0,91.0,63,0 days 00:00:00.088977,0 days 00:00:00.292762,0 days 00:00:00.029031
6599,1320,18,2048,512,256,0.5,7,5,0 days 00:00:00.020442,0 days 00:03:03.007860,93.0,94.0,63,0 days 00:00:00.082993,0 days 00:00:00.285219,0 days 00:00:00.028766
6600,1321,18,2048,512,384,0.25,2,1,0 days 00:00:00.018997,0 days 00:01:48.107430,92.0,92.0,80,0 days 00:00:00.072588,0 days 00:00:00.300255,0 days 00:00:00.002141
6601,1321,18,2048,512,384,0.25,2,2,0 days 00:00:00.018997,0 days 00:01:31.585782,90.0,90.0,80,0 days 00:00:00.071959,0 days 00:00:00.279724,0 days 00:00:00.002167
6602,1321,18,2048,512,384,0.25,2,3,0 days 00:00:00.018997,0 days 00:01:29.882585,91.0,91.0,80,0 days 00:00:00.073711,0 days 00:00:00.276470,0 days 00:00:00.002222
6603,1321,18,2048,512,384,0.25,2,4,0 days 00:00:00.018997,0 days 00:01:44.964043,91.0,91.0,80,0 days 00:00:00.077461,0 days 00:00:00.268157,0 days 00:00:00.002090
6604,1321,18,2048,512,384,0.25,2,5,0 days 00:00:00.018997,0 days 00:01:39.174931,90.0,90.0,80,0 days 00:00:00.063181,0 days 00:00:00.319236,0 days 00:00:00.002207
6605,1322,18,2048,512,384,0.25,3,1,0 days 00:00:00.018997,0 days 00:01:38.725004,90.0,90.0,80,0 days 00:00:00.070100,0 days 00:00:00.290733,0 days 00:00:00.004023
6606,1322,18,2048,512,384,0.25,3,2,0 days 00:00:00.018997,0 days 00:01:42.062613,90.0,90.0,80,0 days 00:00:00.084015,0 days 00:00:00.285253,0 days 00:00:00.004069
6607,1322,18,2048,512,384,0.25,3,3,0 days 00:00:00.018997,0 days 00:01:03.133083,87.0,87.0,45,0 days 00:00:00.067234,0 days 00:00:00.280652,0 days 00:00:00.004119
6608,1322,18,2048,512,384,0.25,3,4,0 days 00:00:00.018997,0 days 00:01:10.797724,89.0,89.0,58,0 days 00:00:00.070750,0 days 00:00:00.320050,0 days 00:00:00.003986
6609,1322,18,2048,512,384,0.25,3,5,0 days 00:00:00.018997,0 days 00:01:39.774590,87.0,89.0,80,0 days 00:00:00.072505,0 days 00:00:00.284883,0 days 00:00:00.004093
6610,1323,18,2048,512,384,0.25,5,1,0 days 00:00:00.018997,0 days 00:02:18.486349,94.0,95.0,71,0 days 00:00:00.079459,0 days 00:00:00.285013,0 days 00:00:00.010241
6611,1323,18,2048,512,384,0.25,5,2,0 days 00:00:00.018997,0 days 00:01:04.415546,91.0,91.0,34,0 days 00:00:00.076267,0 days 00:00:00.275677,0 days 00:00:00.010340
6612,1323,18,2048,512,384,0.25,5,3,0 days 00:00:00.018997,0 days 00:02:26.518339,94.0,94.0,80,0 days 00:00:00.073484,0 days 00:00:00.337077,0 days 00:00:00.010409
6613,1323,18,2048,512,384,0.25,5,4,0 days 00:00:00.018997,0 days 00:01:29.597906,91.0,91.0,52,0 days 00:00:00.074524,0 days 00:00:00.297340,0 days 00:00:00.010337
