,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
2211,2212,30,1024,256,64,0.75,7,0 days 00:00:00.027704,0 days 00:06:17.873025,89.4,91.2,70,888671190.0,0 days 00:00:00.089816,0 days 00:00:00.338473,0 days 00:00:00.175581
2212,2213,30,1024,256,128,0.5,2,0 days 00:00:00.016862,0 days 00:01:44.102846,87.0,89.0,57,36971126.0,0 days 00:00:00.062299,0 days 00:00:00.289999,0 days 00:00:00.009700
2213,2214,30,1024,256,128,0.5,3,0 days 00:00:00.016862,0 days 00:01:48.366876,89.4,90.6,60,82344086.0,0 days 00:00:00.066286,0 days 00:00:00.297229,0 days 00:00:00.018160
2214,2215,30,1024,256,128,0.5,5,0 days 00:00:00.016862,0 days 00:02:02.468474,89.2,90.8,53,227537558.0,0 days 00:00:00.067228,0 days 00:00:00.314929,0 days 00:00:00.044895
2215,2216,30,1024,256,128,0.5,7,0 days 00:00:00.016862,0 days 00:02:34.354001,88.8,91.0,52,445327766.0,0 days 00:00:00.060224,0 days 00:00:00.322865,0 days 00:00:00.088261
2216,2217,30,1024,256,192,0.25,2,0 days 00:00:00.011084,0 days 00:01:12.912115,86.2,88.2,52,24701126.0,0 days 00:00:00.052161,0 days 00:00:00.297691,0 days 00:00:00.006329
2217,2218,30,1024,256,192,0.25,3,0 days 00:00:00.011084,0 days 00:01:09.602611,81.6,83.6,50,55016486.0,0 days 00:00:00.052799,0 days 00:00:00.298180,0 days 00:00:00.012125
2218,2219,30,1024,256,192,0.25,5,0 days 00:00:00.011084,0 days 00:01:38.203885,89.0,90.8,59,152025638.0,0 days 00:00:00.052276,0 days 00:00:00.308658,0 days 00:00:00.030498
2219,2220,30,1024,256,192,0.25,7,0 days 00:00:00.011084,0 days 00:02:26.600199,92.4,93.4,66,297539366.0,0 days 00:00:00.045550,0 days 00:00:00.312083,0 days 00:00:00.058687
2220,2221,30,1024,256,256,0.0,2,0 days 00:00:00.012242,0 days 00:01:04.934882,87.6,89.6,54,18583686.0,0 days 00:00:00.047640,0 days 00:00:00.293923,0 days 00:00:00.004841
2221,2222,30,1024,256,256,0.0,3,0 days 00:00:00.012242,0 days 00:01:16.547045,89.6,90.8,61,41391846.0,0 days 00:00:00.049415,0 days 00:00:00.300720,0 days 00:00:00.009268
2222,2223,30,1024,256,256,0.0,5,0 days 00:00:00.012242,0 days 00:01:56.373888,92.4,93.2,80,114377958.0,0 days 00:00:00.048810,0 days 00:00:00.301337,0 days 00:00:00.023216
2223,2224,30,1024,256,256,0.0,7,0 days 00:00:00.012242,0 days 00:02:02.794946,91.4,92.0,68,223857126.0,0 days 00:00:00.040450,0 days 00:00:00.303760,0 days 00:00:00.044776
2224,2225,30,1024,512,128,0.75,2,0 days 00:00:00.015535,0 days 00:01:34.898167,82.0,85.4,53,36971126.0,0 days 00:00:00.061626,0 days 00:00:00.296085,0 days 00:00:00.009477
2225,2226,30,1024,512,128,0.75,3,0 days 00:00:00.015535,0 days 00:02:20.006369,93.0,93.8,76,82344086.0,0 days 00:00:00.064256,0 days 00:00:00.296704,0 days 00:00:00.018199
2226,2227,30,1024,512,128,0.75,5,0 days 00:00:00.015535,0 days 00:02:35.068493,91.2,92.4,68,227537558.0,0 days 00:00:00.063619,0 days 00:00:00.307159,0 days 00:00:00.046460
2227,2228,30,1024,512,128,0.75,7,0 days 00:00:00.015535,0 days 00:02:48.362900,82.4,85.6,57,445327766.0,0 days 00:00:00.064739,0 days 00:00:00.318793,0 days 00:00:00.088486
2228,2229,30,1024,512,256,0.5,2,0 days 00:00:00.009529,0 days 00:01:10.625844,84.2,86.8,61,18583686.0,0 days 00:00:00.043549,0 days 00:00:00.290686,0 days 00:00:00.004798
2229,2230,30,1024,512,256,0.5,3,0 days 00:00:00.009529,0 days 00:01:13.002921,82.6,86.2,57,41391846.0,0 days 00:00:00.044611,0 days 00:00:00.295338,0 days 00:00:00.009107
2230,2231,30,1024,512,256,0.5,5,0 days 00:00:00.009529,0 days 00:01:40.704415,90.0,92.0,67,114377958.0,0 days 00:00:00.039860,0 days 00:00:00.294454,0 days 00:00:00.023054
2231,2232,30,1024,512,256,0.5,7,0 days 00:00:00.009529,0 days 00:02:13.039129,93.0,93.4,72,223857126.0,0 days 00:00:00.045828,0 days 00:00:00.312123,0 days 00:00:00.044217
2232,2233,30,1024,512,384,0.25,2,0 days 00:00:00.008235,0 days 00:01:08.310474,83.0,86.0,64,12234502.0,0 days 00:00:00.044267,0 days 00:00:00.294565,0 days 00:00:00.003131
2233,2234,30,1024,512,384,0.25,3,0 days 00:00:00.008235,0 days 00:01:29.806548,96.4,96.8,80,27248902.0,0 days 00:00:00.044432,0 days 00:00:00.300615,0 days 00:00:00.006010
2234,2235,30,1024,512,384,0.25,5,0 days 00:00:00.008235,0 days 00:01:49.336525,98.2,98.2,80,75294982.0,0 days 00:00:00.038619,0 days 00:00:00.299687,0 days 00:00:00.015013
2235,2236,30,1024,512,384,0.25,7,0 days 00:00:00.008235,0 days 00:02:04.466198,97.4,97.4,80,147364102.0,0 days 00:00:00.053157,0 days 00:00:00.318139,0 days 00:00:00.029474
2236,2237,30,1024,512,512,0.0,2,0 days 00:00:00.007690,0 days 00:01:04.300829,88.6,90.2,73,9242342.0,0 days 00:00:00.053871,0 days 00:00:00.290955,0 days 00:00:00.002398
2237,2238,30,1024,512,512,0.0,3,0 days 00:00:00.007690,0 days 00:01:27.942912,96.6,96.8,80,20585062.0,0 days 00:00:00.031930,0 days 00:00:00.300143,0 days 00:00:00.004641
2238,2239,30,1024,512,512,0.0,5,0 days 00:00:00.007690,0 days 00:01:27.667152,95.6,95.8,74,56881766.0,0 days 00:00:00.039372,0 days 00:00:00.294467,0 days 00:00:00.011672
2239,2240,30,1024,512,512,0.0,7,0 days 00:00:00.007690,0 days 00:01:43.784698,97.0,97.0,80,111326822.0,0 days 00:00:00.036110,0 days 00:00:00.305599,0 days 00:00:00.022244
2240,2241,30,1024,1024,256,0.75,2,0 days 00:00:00.009530,0 days 00:01:26.996665,87.2,88.4,70,18583686.0,0 days 00:00:00.038549,0 days 00:00:00.294710,0 days 00:00:00.004815
2241,2242,30,1024,1024,256,0.75,3,0 days 00:00:00.009530,0 days 00:01:32.303758,87.8,89.4,74,41391846.0,0 days 00:00:00.041584,0 days 00:00:00.300751,0 days 00:00:00.009173
2242,2243,30,1024,1024,256,0.75,5,0 days 00:00:00.009530,0 days 00:02:03.607662,94.4,94.8,80,114377958.0,0 days 00:00:00.045701,0 days 00:00:00.302910,0 days 00:00:00.023087
2243,2244,30,1024,1024,256,0.75,7,0 days 00:00:00.009530,0 days 00:02:20.216136,92.8,93.6,73,223857126.0,0 days 00:00:00.045241,0 days 00:00:00.308861,0 days 00:00:00.044214
2244,2245,30,1024,1024,512,0.5,2,0 days 00:00:00.010519,0 days 00:01:06.208890,90.6,91.4,74,9242342.0,0 days 00:00:00.034918,0 days 00:00:00.281435,0 days 00:00:00.002417
2245,2246,30,1024,1024,512,0.5,3,0 days 00:00:00.010519,0 days 00:01:11.125237,92.6,93.0,67,20585062.0,0 days 00:00:00.039999,0 days 00:00:00.295499,0 days 00:00:00.004629
2246,2247,30,1024,1024,512,0.5,5,0 days 00:00:00.010519,0 days 00:01:31.106673,97.0,97.0,80,56881766.0,0 days 00:00:00.044413,0 days 00:00:00.300206,0 days 00:00:00.011829
2247,2248,30,1024,1024,512,0.5,7,0 days 00:00:00.010519,0 days 00:01:42.138950,97.4,97.4,78,111326822.0,0 days 00:00:00.038357,0 days 00:00:00.298554,0 days 00:00:00.022073
2248,2249,30,1024,1024,768,0.25,2,0 days 00:00:00.009058,0 days 00:01:05.342301,94.2,94.8,75,6115542.0,0 days 00:00:00.032350,0 days 00:00:00.283419,0 days 00:00:00.001607
2249,2250,30,1024,1024,768,0.25,3,0 days 00:00:00.009058,0 days 00:01:32.439202,98.0,98.0,80,13620342.0,0 days 00:00:00.033291,0 days 00:00:00.283998,0 days 00:00:00.003124
2250,2251,30,1024,1024,768,0.25,5,0 days 00:00:00.009058,0 days 00:01:27.870907,97.4,97.4,80,37635702.0,0 days 00:00:00.040775,0 days 00:00:00.292894,0 days 00:00:00.007733
2251,2252,30,1024,1024,768,0.25,7,0 days 00:00:00.009058,0 days 00:01:29.015934,97.6,97.6,74,73658742.0,0 days 00:00:00.037769,0 days 00:00:00.292691,0 days 00:00:00.014586
2252,2253,30,1024,1024,1024,0.0,2,0 days 00:00:00.008507,0 days 00:01:11.192139,92.8,93.2,78,4720374.0,0 days 00:00:00.037794,0 days 00:00:00.291370,0 days 00:00:00.001223
2253,2254,30,1024,1024,1024,0.0,3,0 days 00:00:00.008507,0 days 00:01:10.017681,97.8,97.8,80,10514614.0,0 days 00:00:00.041065,0 days 00:00:00.290778,0 days 00:00:00.002353
2254,2255,30,1024,1024,1024,0.0,5,0 days 00:00:00.008507,0 days 00:01:16.022231,98.0,98.0,80,29056182.0,0 days 00:00:00.042370,0 days 00:00:00.288592,0 days 00:00:00.005956
2255,2256,30,1024,1024,1024,0.0,7,0 days 00:00:00.008507,0 days 00:01:21.969852,97.2,97.2,76,56868534.0,0 days 00:00:00.036212,0 days 00:00:00.286933,0 days 00:00:00.011267
2256,2257,30,2048,256,64,0.75,2,0 days 00:00:00.037212,0 days 00:03:09.355720,88.2,90.0,59,73778070.0,0 days 00:00:00.151959,0 days 00:00:00.311861,0 days 00:00:00.018696
2257,2258,30,2048,256,64,0.75,3,0 days 00:00:00.037212,0 days 00:03:21.706055,91.4,92.2,65,164321750.0,0 days 00:00:00.149156,0 days 00:00:00.313266,0 days 00:00:00.035689
2258,2259,30,2048,256,64,0.75,5,0 days 00:00:00.037212,0 days 00:04:11.723551,91.6,92.4,63,454061526.0,0 days 00:00:00.151848,0 days 00:00:00.326601,0 days 00:00:00.090367
2259,2260,30,2048,256,64,0.75,7,0 days 00:00:00.037212,0 days 00:04:16.217715,88.6,90.6,48,888671190.0,0 days 00:00:00.149068,0 days 00:00:00.341135,0 days 00:00:00.173847
2260,2261,30,2048,256,128,0.5,2,0 days 00:00:00.029565,0 days 00:01:57.162250,86.0,88.6,63,36971126.0,0 days 00:00:00.098816,0 days 00:00:00.497235,0 days 00:00:00.009437
2261,2262,30,2048,256,128,0.5,3,0 days 00:00:00.029565,0 days 00:01:31.534811,86.4,88.4,50,82344086.0,0 days 00:00:00.102269,0 days 00:00:00.307669,0 days 00:00:00.017932
2262,2263,30,2048,256,128,0.5,5,0 days 00:00:00.029565,0 days 00:02:29.891111,89.6,90.6,67,227537558.0,0 days 00:00:00.101736,0 days 00:00:00.309596,0 days 00:00:00.045269
2263,2264,30,2048,256,128,0.5,7,0 days 00:00:00.029565,0 days 00:03:00.597127,90.4,91.6,60,445327766.0,0 days 00:00:00.096667,0 days 00:00:00.321751,0 days 00:00:00.087382
2264,2265,30,2048,256,192,0.25,2,0 days 00:00:00.022822,0 days 00:01:09.731746,85.6,87.8,50,24701126.0,0 days 00:00:00.077215,0 days 00:00:00.293979,0 days 00:00:00.006444
2265,2266,30,2048,256,192,0.25,3,0 days 00:00:00.022822,0 days 00:01:26.244511,90.0,91.2,57,55016486.0,0 days 00:00:00.074996,0 days 00:00:00.304137,0 days 00:00:00.012309
2266,2267,30,2048,256,192,0.25,5,0 days 00:00:00.022822,0 days 00:01:55.781914,93.0,93.8,67,152025638.0,0 days 00:00:00.075103,0 days 00:00:00.309102,0 days 00:00:00.030686
2267,2268,30,2048,256,192,0.25,7,0 days 00:00:00.022822,0 days 00:02:35.279704,91.2,92.6,69,297539366.0,0 days 00:00:00.076671,0 days 00:00:00.311748,0 days 00:00:00.058935
2268,2269,30,2048,256,256,0.0,2,0 days 00:00:00.019664,0 days 00:01:09.904449,85.4,87.2,61,18583686.0,0 days 00:00:00.059178,0 days 00:00:00.291885,0 days 00:00:00.004726
2269,2270,30,2048,256,256,0.0,3,0 days 00:00:00.019664,0 days 00:01:11.913055,90.2,91.4,60,41391846.0,0 days 00:00:00.067152,0 days 00:00:00.297275,0 days 00:00:00.009070
2270,2271,30,2048,256,256,0.0,5,0 days 00:00:00.019664,0 days 00:01:45.699421,94.0,94.6,75,114377958.0,0 days 00:00:00.069778,0 days 00:00:00.304677,0 days 00:00:00.022790
2271,2272,30,2048,256,256,0.0,7,0 days 00:00:00.019664,0 days 00:01:56.740561,91.0,92.4,66,223857126.0,0 days 00:00:00.072094,0 days 00:00:00.308650,0 days 00:00:00.043878
2272,2273,30,2048,512,128,0.75,2,0 days 00:00:00.022753,0 days 00:01:54.373120,83.6,87.0,60,36971126.0,0 days 00:00:00.093096,0 days 00:00:00.300062,0 days 00:00:00.009511
2273,2274,30,2048,512,128,0.75,3,0 days 00:00:00.022753,0 days 00:01:57.658351,90.8,92.2,63,82344086.0,0 days 00:00:00.102616,0 days 00:00:00.298751,0 days 00:00:00.018069
2274,2275,30,2048,512,128,0.75,5,0 days 00:00:00.022753,0 days 00:02:46.314982,93.0,93.8,72,227537558.0,0 days 00:00:00.103774,0 days 00:00:00.318362,0 days 00:00:00.045374
2275,2276,30,2048,512,128,0.75,7,0 days 00:00:00.022753,0 days 00:03:27.953549,92.4,93.2,70,445327766.0,0 days 00:00:00.092791,0 days 00:00:00.319997,0 days 00:00:00.087490
2276,2277,30,2048,512,256,0.5,2,0 days 00:00:00.027391,0 days 00:01:17.894047,85.4,87.2,64,18583686.0,0 days 00:00:00.068052,0 days 00:00:00.282887,0 days 00:00:00.004761
2277,2278,30,2048,512,256,0.5,3,0 days 00:00:00.027391,0 days 00:01:17.589875,88.2,90.2,62,41391846.0,0 days 00:00:00.067157,0 days 00:00:00.294737,0 days 00:00:00.009015
2278,2279,30,2048,512,256,0.5,5,0 days 00:00:00.027391,0 days 00:01:31.872656,88.8,90.2,67,114377958.0,0 days 00:00:00.069862,0 days 00:00:00.294183,0 days 00:00:00.023199
2279,2280,30,2048,512,256,0.5,7,0 days 00:00:00.027391,0 days 00:01:44.738432,88.6,89.6,58,223857126.0,0 days 00:00:00.069823,0 days 00:00:00.301094,0 days 00:00:00.043983
2280,2281,30,2048,512,384,0.25,2,0 days 00:00:00.015132,0 days 00:00:57.994888,85.8,87.8,62,12234502.0,0 days 00:00:00.059268,0 days 00:00:00.288385,0 days 00:00:00.003143
2281,2282,30,2048,512,384,0.25,3,0 days 00:00:00.015132,0 days 00:01:06.722701,90.0,88.6,60,27248902.0,0 days 00:00:00.053135,0 days 00:00:00.297123,0 days 00:00:00.006064
2282,2283,30,2048,512,384,0.25,5,0 days 00:00:00.015132,0 days 00:01:33.680417,94.6,94.8,73,75294982.0,0 days 00:00:00.055825,0 days 00:00:00.296973,0 days 00:00:00.015181
2283,2284,30,2048,512,384,0.25,7,0 days 00:00:00.015132,0 days 00:02:02.126239,96.8,96.8,76,147364102.0,0 days 00:00:00.058979,0 days 00:00:00.299041,0 days 00:00:00.028840
2284,2285,30,2048,512,512,0.0,2,0 days 00:00:00.010452,0 days 00:00:57.654449,87.6,89.4,65,9242342.0,0 days 00:00:00.054698,0 days 00:00:00.278389,0 days 00:00:00.002437
2285,2286,30,2048,512,512,0.0,3,0 days 00:00:00.010452,0 days 00:01:29.752668,96.6,97.0,80,20585062.0,0 days 00:00:00.053155,0 days 00:00:00.294837,0 days 00:00:00.004658
2286,2287,30,2048,512,512,0.0,5,0 days 00:00:00.010452,0 days 00:01:34.066572,97.6,97.6,80,56881766.0,0 days 00:00:00.053494,0 days 00:00:00.296492,0 days 00:00:00.011715
2287,2288,30,2048,512,512,0.0,7,0 days 00:00:00.010452,0 days 00:01:35.875880,97.0,97.2,78,111326822.0,0 days 00:00:00.046675,0 days 00:00:00.296150,0 days 00:00:00.022459
2288,2289,30,2048,1024,256,0.75,2,0 days 00:00:00.018658,0 days 00:01:33.521202,88.2,89.2,75,18583686.0,0 days 00:00:00.065947,0 days 00:00:00.288863,0 days 00:00:00.004678
2289,2290,30,2048,1024,256,0.75,3,0 days 00:00:00.018658,0 days 00:01:46.732529,91.6,92.4,78,41391846.0,0 days 00:00:00.066198,0 days 00:00:00.304437,0 days 00:00:00.009082
2290,2291,30,2048,1024,256,0.75,5,0 days 00:00:00.018658,0 days 00:01:51.875341,94.2,94.6,74,114377958.0,0 days 00:00:00.067839,0 days 00:00:00.306882,0 days 00:00:00.023102
2291,2292,30,2048,1024,256,0.75,7,0 days 00:00:00.018658,0 days 00:02:11.872796,92.2,92.2,73,223857126.0,0 days 00:00:00.065615,0 days 00:00:00.306096,0 days 00:00:00.044534
2292,2293,30,2048,1024,512,0.5,2,0 days 00:00:00.013763,0 days 00:01:14.042764,91.8,92.2,80,9242342.0,0 days 00:00:00.057620,0 days 00:00:00.281137,0 days 00:00:00.002362
2293,2294,30,2048,1024,512,0.5,3,0 days 00:00:00.013763,0 days 00:01:25.732414,97.8,97.8,80,20585062.0,0 days 00:00:00.045710,0 days 00:00:00.296217,0 days 00:00:00.004696
2294,2295,30,2048,1024,512,0.5,5,0 days 00:00:00.013763,0 days 00:01:36.026167,97.0,97.0,80,56881766.0,0 days 00:00:00.045166,0 days 00:00:00.305517,0 days 00:00:00.011726
2295,2296,30,2048,1024,512,0.5,7,0 days 00:00:00.013763,0 days 00:01:40.647284,97.2,97.2,77,111326822.0,0 days 00:00:00.048426,0 days 00:00:00.303035,0 days 00:00:00.022285
2296,2297,30,2048,1024,768,0.25,2,0 days 00:00:00.009308,0 days 00:01:05.215949,92.6,93.4,76,6115542.0,0 days 00:00:00.049676,0 days 00:00:00.282565,0 days 00:00:00.001593
2297,2298,30,2048,1024,768,0.25,3,0 days 00:00:00.009308,0 days 00:01:23.509309,98.0,98.0,80,13620342.0,0 days 00:00:00.041075,0 days 00:00:00.298457,0 days 00:00:00.003079
2298,2299,30,2048,1024,768,0.25,5,0 days 00:00:00.009308,0 days 00:01:22.604562,98.0,98.0,79,37635702.0,0 days 00:00:00.045893,0 days 00:00:00.300592,0 days 00:00:00.007755
2299,2300,30,2048,1024,768,0.25,7,0 days 00:00:00.009308,0 days 00:01:31.095271,97.0,97.0,78,73658742.0,0 days 00:00:00.045584,0 days 00:00:00.301495,0 days 00:00:00.014584
2300,2301,30,2048,1024,1024,0.0,2,0 days 00:00:00.010785,0 days 00:01:13.051957,94.0,94.4,80,4720374.0,0 days 00:00:00.040616,0 days 00:00:00.478574,0 days 00:00:00.001265
2301,2302,30,2048,1024,1024,0.0,3,0 days 00:00:00.010785,0 days 00:01:15.054146,97.2,97.2,80,10514614.0,0 days 00:00:00.039680,0 days 00:00:00.290484,0 days 00:00:00.002377
2302,2303,30,2048,1024,1024,0.0,5,0 days 00:00:00.010785,0 days 00:01:11.696129,97.2,97.2,79,29056182.0,0 days 00:00:00.045141,0 days 00:00:00.287480,0 days 00:00:00.005934
2303,2304,30,2048,1024,1024,0.0,7,0 days 00:00:00.010785,0 days 00:01:16.460066,96.4,96.4,74,56868534.0,0 days 00:00:00.036696,0 days 00:00:00.297207,0 days 00:00:00.011267
2304,2305,30,2048,2048,512,0.75,2,0 days 00:00:00.013203,0 days 00:01:21.649807,94.2,94.4,80,9242342.0,0 days 00:00:00.053559,0 days 00:00:00.289459,0 days 00:00:00.002352
2305,2306,30,2048,2048,512,0.75,3,0 days 00:00:00.013203,0 days 00:01:33.476478,96.6,97.0,80,20585062.0,0 days 00:00:00.049477,0 days 00:00:00.295212,0 days 00:00:00.004618
2306,2307,30,2048,2048,512,0.75,5,0 days 00:00:00.013203,0 days 00:01:34.230127,97.0,97.2,79,56881766.0,0 days 00:00:00.049896,0 days 00:00:00.301269,0 days 00:00:00.011742
2307,2308,30,2048,2048,512,0.75,7,0 days 00:00:00.013203,0 days 00:01:35.912209,96.4,96.4,77,111326822.0,0 days 00:00:00.051606,0 days 00:00:00.297889,0 days 00:00:00.022245
2308,2309,30,2048,2048,1024,0.5,2,0 days 00:00:00.010810,0 days 00:01:13.666694,95.2,95.4,80,4720374.0,0 days 00:00:00.049207,0 days 00:00:00.286465,0 days 00:00:00.001234
2309,2310,30,2048,2048,1024,0.5,3,0 days 00:00:00.010810,0 days 00:01:14.599700,97.6,97.6,80,10514614.0,0 days 00:00:00.045308,0 days 00:00:00.291258,0 days 00:00:00.002421
2310,2311,30,2048,2048,1024,0.5,5,0 days 00:00:00.010810,0 days 00:01:11.674297,97.4,97.4,80,29056182.0,0 days 00:00:00.042972,0 days 00:00:00.290959,0 days 00:00:00.005937
2311,2312,30,2048,2048,1024,0.5,7,0 days 00:00:00.010810,0 days 00:01:21.136695,97.8,97.8,79,56868534.0,0 days 00:00:00.042886,0 days 00:00:00.303872,0 days 00:00:00.011308
2312,2313,30,2048,2048,1536,0.25,2,0 days 00:00:00.009409,0 days 00:01:11.247747,96.4,96.4,80,3122742.0,0 days 00:00:00.036692,0 days 00:00:00.280011,0 days 00:00:00.000885
2313,2314,30,2048,2048,1536,0.25,3,0 days 00:00:00.009409,0 days 00:01:11.951685,97.6,97.6,80,6955862.0,0 days 00:00:00.034606,0 days 00:00:00.279168,0 days 00:00:00.001651
2314,2315,30,2048,2048,1536,0.25,5,0 days 00:00:00.009409,0 days 00:01:16.163328,97.2,97.2,80,19221846.0,0 days 00:00:00.042055,0 days 00:00:00.299793,0 days 00:00:00.004187
2315,2316,30,2048,2048,1536,0.25,7,0 days 00:00:00.009409,0 days 00:00:59.121063,89.4,86.0,66,37620822.0,0 days 00:00:00.040700,0 days 00:00:00.295867,0 days 00:00:00.007899
2316,2317,30,2048,2048,2048,0.0,2,0 days 00:00:00.007424,0 days 00:01:11.898509,97.2,97.2,80,2409190.0,0 days 00:00:00.041824,0 days 00:00:00.283367,0 days 00:00:00.000704
2317,2318,30,2048,2048,2048,0.0,3,0 days 00:00:00.007424,0 days 00:01:06.527081,97.2,97.2,80,5366470.0,0 days 00:00:00.041218,0 days 00:00:00.279807,0 days 00:00:00.001261
2318,2319,30,2048,2048,2048,0.0,5,0 days 00:00:00.007424,0 days 00:01:01.600441,97.0,97.0,78,14829766.0,0 days 00:00:00.041488,0 days 00:00:00.295161,0 days 00:00:00.003125
2319,2320,30,2048,2048,2048,0.0,7,0 days 00:00:00.007424,0 days 00:01:04.232825,97.2,97.2,76,29024710.0,0 days 00:00:00.038053,0 days 00:00:00.296352,0 days 00:00:00.005878
2320,2321,30,4096,256,64,0.75,2,0 days 00:00:00.089955,0 days 00:03:45.478108,88.6,90.0,70,73778070.0,0 days 00:00:00.307900,0 days 00:00:00.303741,0 days 00:00:00.019295
2321,2322,30,4096,256,64,0.75,3,0 days 00:00:00.089955,0 days 00:03:17.360790,89.6,91.0,63,164321750.0,0 days 00:00:00.288956,0 days 00:00:00.303874,0 days 00:00:00.035928
2322,2323,30,4096,256,64,0.75,5,0 days 00:00:00.089955,0 days 00:03:42.846041,92.6,93.6,55,454061526.0,0 days 00:00:00.278886,0 days 00:00:00.322499,0 days 00:00:00.090233
2323,2324,30,4096,256,64,0.75,7,0 days 00:00:00.089955,0 days 00:05:26.154469,91.4,92.4,60,888671190.0,0 days 00:00:00.309078,0 days 00:00:00.348985,0 days 00:00:00.172719
2324,2325,30,4096,256,128,0.5,2,0 days 00:00:00.052163,0 days 00:01:43.419964,90.2,91.4,58,36971126.0,0 days 00:00:00.162608,0 days 00:00:00.298020,0 days 00:00:00.009488
2325,2326,30,4096,256,128,0.5,3,0 days 00:00:00.052163,0 days 00:01:40.596192,88.0,89.8,52,82344086.0,0 days 00:00:00.158813,0 days 00:00:00.301986,0 days 00:00:00.018013
2326,2327,30,4096,256,128,0.5,5,0 days 00:00:00.052163,0 days 00:02:25.156029,92.8,93.4,64,227537558.0,0 days 00:00:00.161434,0 days 00:00:00.313830,0 days 00:00:00.045516
2327,2328,30,4096,256,128,0.5,7,0 days 00:00:00.052163,0 days 00:02:16.623131,83.4,86.4,46,445327766.0,0 days 00:00:00.163673,0 days 00:00:00.320232,0 days 00:00:00.087293
2328,2329,30,4096,256,192,0.25,2,0 days 00:00:00.031257,0 days 00:01:23.551455,87.2,89.6,61,24701126.0,0 days 00:00:00.129647,0 days 00:00:00.300570,0 days 00:00:00.006332
2329,2330,30,4096,256,192,0.25,3,0 days 00:00:00.031257,0 days 00:01:26.953472,89.0,90.6,65,55016486.0,0 days 00:00:00.127624,0 days 00:00:00.299841,0 days 00:00:00.011934
2330,2331,30,4096,256,192,0.25,5,0 days 00:00:00.031257,0 days 00:01:40.325414,88.0,90.2,58,152025638.0,0 days 00:00:00.125402,0 days 00:00:00.305335,0 days 00:00:00.030474
2331,2332,30,4096,256,192,0.25,7,0 days 00:00:00.031257,0 days 00:02:32.396470,92.4,93.6,67,297539366.0,0 days 00:00:00.124079,0 days 00:00:00.305494,0 days 00:00:00.058555
2332,2333,30,4096,256,256,0.0,2,0 days 00:00:00.030672,0 days 00:01:18.215688,91.8,92.6,67,18583686.0,0 days 00:00:00.097795,0 days 00:00:00.292733,0 days 00:00:00.004768
2333,2334,30,4096,256,256,0.0,3,0 days 00:00:00.030672,0 days 00:01:03.878481,84.0,84.6,50,41391846.0,0 days 00:00:00.103806,0 days 00:00:00.298565,0 days 00:00:00.009153
2334,2335,30,4096,256,256,0.0,5,0 days 00:00:00.030672,0 days 00:01:36.624408,89.6,90.8,67,114377958.0,0 days 00:00:00.102999,0 days 00:00:00.303307,0 days 00:00:00.023080
2335,2336,30,4096,256,256,0.0,7,0 days 00:00:00.030672,0 days 00:01:49.034370,93.4,94.0,62,223857126.0,0 days 00:00:00.100115,0 days 00:00:00.302799,0 days 00:00:00.044490
2336,2337,30,4096,512,128,0.75,2,0 days 00:00:00.042712,0 days 00:01:41.117163,84.0,82.2,52,36971126.0,0 days 00:00:00.166110,0 days 00:00:00.294481,0 days 00:00:00.009905
2337,2338,30,4096,512,128,0.75,3,0 days 00:00:00.042712,0 days 00:02:02.998942,92.2,93.2,64,82344086.0,0 days 00:00:00.160365,0 days 00:00:00.295170,0 days 00:00:00.018510
2338,2339,30,4096,512,128,0.75,5,0 days 00:00:00.042712,0 days 00:02:30.520132,90.4,91.6,63,227537558.0,0 days 00:00:00.159787,0 days 00:00:00.308929,0 days 00:00:00.045178
2339,2340,30,4096,512,128,0.75,7,0 days 00:00:00.042712,0 days 00:03:31.119005,91.6,92.4,71,445327766.0,0 days 00:00:00.163226,0 days 00:00:00.314387,0 days 00:00:00.087370
2340,2341,30,4096,512,256,0.5,2,0 days 00:00:00.038394,0 days 00:01:11.237184,86.2,88.4,61,18583686.0,0 days 00:00:00.111016,0 days 00:00:00.285682,0 days 00:00:00.004945
2341,2342,30,4096,512,256,0.5,3,0 days 00:00:00.038394,0 days 00:01:10.101588,82.4,86.0,57,41391846.0,0 days 00:00:00.109551,0 days 00:00:00.292922,0 days 00:00:00.009271
2342,2343,30,4096,512,256,0.5,5,0 days 00:00:00.038394,0 days 00:01:09.642227,78.4,83.4,49,114377958.0,0 days 00:00:00.106372,0 days 00:00:00.300383,0 days 00:00:00.022793
2343,2344,30,4096,512,256,0.5,7,0 days 00:00:00.038394,0 days 00:02:16.223929,94.8,95.4,75,223857126.0,0 days 00:00:00.106948,0 days 00:00:00.305791,0 days 00:00:00.044355
2344,2345,30,4096,512,384,0.25,2,0 days 00:00:00.025524,0 days 00:01:02.916756,87.2,89.2,65,12234502.0,0 days 00:00:00.088430,0 days 00:00:00.290514,0 days 00:00:00.003178
2345,2346,30,4096,512,384,0.25,3,0 days 00:00:00.025524,0 days 00:01:08.503134,89.4,90.6,67,27248902.0,0 days 00:00:00.092337,0 days 00:00:00.289437,0 days 00:00:00.006086
