,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
11310,2263,30,2048,256,128,0.5,5,1,0 days 00:00:00.037708,0 days 00:03:32.839772,95.0,95.0,80,0 days 00:00:00.103053,0 days 00:00:00.314624,0 days 00:00:00.044896
11311,2263,30,2048,256,128,0.5,5,2,0 days 00:00:00.037708,0 days 00:03:15.147974,91.0,92.0,80,0 days 00:00:00.110306,0 days 00:00:00.293230,0 days 00:00:00.046684
11312,2263,30,2048,256,128,0.5,5,3,0 days 00:00:00.037708,0 days 00:02:24.027530,93.0,93.0,70,0 days 00:00:00.110468,0 days 00:00:00.302050,0 days 00:00:00.046326
11313,2263,30,2048,256,128,0.5,5,4,0 days 00:00:00.037708,0 days 00:02:28.003236,92.0,92.0,69,0 days 00:00:00.107672,0 days 00:00:00.335407,0 days 00:00:00.046537
11314,2263,30,2048,256,128,0.5,5,5,0 days 00:00:00.037708,0 days 00:03:03.765118,95.0,95.0,80,0 days 00:00:00.104489,0 days 00:00:00.300742,0 days 00:00:00.046366
11315,2264,30,2048,256,128,0.5,7,1,0 days 00:00:00.037708,0 days 00:04:41.462053,95.0,95.0,80,0 days 00:00:00.101745,0 days 00:00:00.308682,0 days 00:00:00.088274
11316,2264,30,2048,256,128,0.5,7,2,0 days 00:00:00.037708,0 days 00:03:57.292109,94.0,94.0,71,0 days 00:00:00.093204,0 days 00:00:00.298862,0 days 00:00:00.088118
11317,2264,30,2048,256,128,0.5,7,3,0 days 00:00:00.037708,0 days 00:04:04.606740,94.0,94.0,80,0 days 00:00:00.093617,0 days 00:00:00.337870,0 days 00:00:00.088355
11318,2264,30,2048,256,128,0.5,7,4,0 days 00:00:00.037708,0 days 00:04:02.903395,94.0,95.0,80,0 days 00:00:00.108155,0 days 00:00:00.319644,0 days 00:00:00.088098
11319,2264,30,2048,256,128,0.5,7,5,0 days 00:00:00.037708,0 days 00:04:02.820919,95.0,95.0,80,0 days 00:00:00.112004,0 days 00:00:00.306618,0 days 00:00:00.088267
11320,2265,30,2048,256,192,0.25,2,1,0 days 00:00:00.018325,0 days 00:02:36.473375,92.0,92.0,80,0 days 00:00:00.099246,0 days 00:00:00.272846,0 days 00:00:00.006337
11321,2265,30,2048,256,192,0.25,2,2,0 days 00:00:00.018325,0 days 00:02:01.706902,94.0,94.0,80,0 days 00:00:00.089369,0 days 00:00:00.307582,0 days 00:00:00.006467
11322,2265,30,2048,256,192,0.25,2,3,0 days 00:00:00.018325,0 days 00:01:12.280378,92.0,92.0,46,0 days 00:00:00.069985,0 days 00:00:00.294473,0 days 00:00:00.006535
11323,2265,30,2048,256,192,0.25,2,4,0 days 00:00:00.018325,0 days 00:01:47.809651,93.0,93.0,80,0 days 00:00:00.075895,0 days 00:00:00.289043,0 days 00:00:00.006518
11324,2265,30,2048,256,192,0.25,2,5,0 days 00:00:00.018325,0 days 00:01:02.432133,86.0,87.0,41,0 days 00:00:00.086659,0 days 00:00:00.285786,0 days 00:00:00.006437
11325,2266,30,2048,256,192,0.25,3,1,0 days 00:00:00.018325,0 days 00:02:07.367403,94.0,95.0,80,0 days 00:00:00.098153,0 days 00:00:00.304451,0 days 00:00:00.012204
11326,2266,30,2048,256,192,0.25,3,2,0 days 00:00:00.018325,0 days 00:01:49.339141,94.0,95.0,80,0 days 00:00:00.099959,0 days 00:00:00.291253,0 days 00:00:00.011982
11327,2266,30,2048,256,192,0.25,3,3,0 days 00:00:00.018325,0 days 00:01:51.551753,93.0,93.0,80,0 days 00:00:00.074960,0 days 00:00:00.295604,0 days 00:00:00.012110
11328,2266,30,2048,256,192,0.25,3,4,0 days 00:00:00.018325,0 days 00:01:56.312971,93.0,93.0,75,0 days 00:00:00.100642,0 days 00:00:00.291715,0 days 00:00:00.012175
11329,2266,30,2048,256,192,0.25,3,5,0 days 00:00:00.018325,0 days 00:02:07.341976,94.0,94.0,80,0 days 00:00:00.077668,0 days 00:00:00.323519,0 days 00:00:00.012024
11330,2267,30,2048,256,192,0.25,5,1,0 days 00:00:00.018325,0 days 00:03:02.290435,95.0,95.0,80,0 days 00:00:00.085234,0 days 00:00:00.304154,0 days 00:00:00.030258
11331,2267,30,2048,256,192,0.25,5,2,0 days 00:00:00.018325,0 days 00:02:19.456005,91.0,91.0,80,0 days 00:00:00.079466,0 days 00:00:00.291154,0 days 00:00:00.030704
11332,2267,30,2048,256,192,0.25,5,3,0 days 00:00:00.018325,0 days 00:02:16.551371,96.0,96.0,80,0 days 00:00:00.100602,0 days 00:00:00.293708,0 days 00:00:00.030711
11333,2267,30,2048,256,192,0.25,5,4,0 days 00:00:00.018325,0 days 00:02:18.566955,94.0,94.0,80,0 days 00:00:00.074649,0 days 00:00:00.308137,0 days 00:00:00.029792
11334,2267,30,2048,256,192,0.25,5,5,0 days 00:00:00.018325,0 days 00:01:22.259464,88.0,89.0,49,0 days 00:00:00.072927,0 days 00:00:00.295526,0 days 00:00:00.030338
11335,2268,30,2048,256,192,0.25,7,1,0 days 00:00:00.018325,0 days 00:03:31.975448,96.0,96.0,80,0 days 00:00:00.072253,0 days 00:00:00.301718,0 days 00:00:00.058609
11336,2268,30,2048,256,192,0.25,7,2,0 days 00:00:00.018325,0 days 00:03:19.088189,95.0,95.0,80,0 days 00:00:00.085361,0 days 00:00:00.295882,0 days 00:00:00.058552
11337,2268,30,2048,256,192,0.25,7,3,0 days 00:00:00.018325,0 days 00:03:01.058183,95.0,95.0,80,0 days 00:00:00.076812,0 days 00:00:00.310643,0 days 00:00:00.058290
11338,2268,30,2048,256,192,0.25,7,4,0 days 00:00:00.018325,0 days 00:03:05.500041,97.0,97.0,80,0 days 00:00:00.103935,0 days 00:00:00.305676,0 days 00:00:00.058398
11339,2268,30,2048,256,192,0.25,7,5,0 days 00:00:00.018325,0 days 00:02:52.677132,95.0,95.0,80,0 days 00:00:00.074107,0 days 00:00:00.303537,0 days 00:00:00.058220
11340,2269,30,2048,256,256,0.0,2,1,0 days 00:00:00.019759,0 days 00:01:41.144661,93.0,93.0,80,0 days 00:00:00.073492,0 days 00:00:00.308525,0 days 00:00:00.004933
11341,2269,30,2048,256,256,0.0,2,2,0 days 00:00:00.019759,0 days 00:01:37.944365,91.0,91.0,80,0 days 00:00:00.075324,0 days 00:00:00.286206,0 days 00:00:00.004794
11342,2269,30,2048,256,256,0.0,2,3,0 days 00:00:00.019759,0 days 00:01:31.673990,92.0,93.0,80,0 days 00:00:00.064569,0 days 00:00:00.278279,0 days 00:00:00.004755
11343,2269,30,2048,256,256,0.0,2,4,0 days 00:00:00.019759,0 days 00:01:55.887230,93.0,93.0,80,0 days 00:00:00.062886,0 days 00:00:00.279786,0 days 00:00:00.004844
11344,2269,30,2048,256,256,0.0,2,5,0 days 00:00:00.019759,0 days 00:02:07.619656,92.0,92.0,80,0 days 00:00:00.075099,0 days 00:00:00.326816,0 days 00:00:00.004734
11345,2270,30,2048,256,256,0.0,3,1,0 days 00:00:00.019759,0 days 00:01:48.809604,95.0,95.0,80,0 days 00:00:00.059782,0 days 00:00:00.294260,0 days 00:00:00.009255
11346,2270,30,2048,256,256,0.0,3,2,0 days 00:00:00.019759,0 days 00:01:48.103371,93.0,93.0,80,0 days 00:00:00.085341,0 days 00:00:00.293557,0 days 00:00:00.009281
11347,2270,30,2048,256,256,0.0,3,3,0 days 00:00:00.019759,0 days 00:00:44.449653,91.0,91.0,36,0 days 00:00:00.063018,0 days 00:00:00.285514,0 days 00:00:00.009105
11348,2270,30,2048,256,256,0.0,3,4,0 days 00:00:00.019759,0 days 00:01:32.018107,95.0,95.0,80,0 days 00:00:00.070222,0 days 00:00:00.320337,0 days 00:00:00.009219
11349,2270,30,2048,256,256,0.0,3,5,0 days 00:00:00.019759,0 days 00:01:46.749442,94.0,94.0,80,0 days 00:00:00.074390,0 days 00:00:00.295501,0 days 00:00:00.009034
11350,2271,30,2048,256,256,0.0,5,1,0 days 00:00:00.019759,0 days 00:02:06.259647,94.0,94.0,80,0 days 00:00:00.096744,0 days 00:00:00.293482,0 days 00:00:00.022862
11351,2271,30,2048,256,256,0.0,5,2,0 days 00:00:00.019759,0 days 00:02:06.242630,96.0,96.0,80,0 days 00:00:00.073472,0 days 00:00:00.294277,0 days 00:00:00.022984
11352,2271,30,2048,256,256,0.0,5,3,0 days 00:00:00.019759,0 days 00:02:12.026665,94.0,94.0,80,0 days 00:00:00.097685,0 days 00:00:00.324811,0 days 00:00:00.022851
11353,2271,30,2048,256,256,0.0,5,4,0 days 00:00:00.019759,0 days 00:00:51.682667,91.0,91.0,36,0 days 00:00:00.091425,0 days 00:00:00.298165,0 days 00:00:00.022885
11354,2271,30,2048,256,256,0.0,5,5,0 days 00:00:00.019759,0 days 00:01:59.979228,96.0,96.0,80,0 days 00:00:00.079693,0 days 00:00:00.290261,0 days 00:00:00.022847
11355,2272,30,2048,256,256,0.0,7,1,0 days 00:00:00.019759,0 days 00:02:09.396212,93.0,93.0,61,0 days 00:00:00.074413,0 days 00:00:00.292071,0 days 00:00:00.043452
11356,2272,30,2048,256,256,0.0,7,2,0 days 00:00:00.019759,0 days 00:02:15.331664,95.0,95.0,80,0 days 00:00:00.072900,0 days 00:00:00.324960,0 days 00:00:00.044573
11357,2272,30,2048,256,256,0.0,7,3,0 days 00:00:00.019759,0 days 00:02:27.699392,96.0,96.0,80,0 days 00:00:00.072732,0 days 00:00:00.295171,0 days 00:00:00.044445
11358,2272,30,2048,256,256,0.0,7,4,0 days 00:00:00.019759,0 days 00:02:24.298437,95.0,95.0,80,0 days 00:00:00.081631,0 days 00:00:00.296139,0 days 00:00:00.044889
11359,2272,30,2048,256,256,0.0,7,5,0 days 00:00:00.019759,0 days 00:02:29.023819,93.0,93.0,80,0 days 00:00:00.067829,0 days 00:00:00.288314,0 days 00:00:00.044581
11360,2273,30,2048,512,128,0.75,2,1,0 days 00:00:00.022887,0 days 00:01:18.999763,92.0,92.0,38,0 days 00:00:00.104258,0 days 00:00:00.292959,0 days 00:00:00.009402
11361,2273,30,2048,512,128,0.75,2,2,0 days 00:00:00.022887,0 days 00:01:23.883776,91.0,91.0,44,0 days 00:00:00.090948,0 days 00:00:00.292158,0 days 00:00:00.009661
11362,2273,30,2048,512,128,0.75,2,3,0 days 00:00:00.022887,0 days 00:02:24.039685,94.0,94.0,80,0 days 00:00:00.101403,0 days 00:00:00.297206,0 days 00:00:00.009414
11363,2273,30,2048,512,128,0.75,2,4,0 days 00:00:00.022887,0 days 00:01:23.855514,87.0,88.0,49,0 days 00:00:00.111283,0 days 00:00:00.283081,0 days 00:00:00.009385
11364,2273,30,2048,512,128,0.75,2,5,0 days 00:00:00.022887,0 days 00:01:58.542234,92.0,93.0,61,0 days 00:00:00.091796,0 days 00:00:00.297152,0 days 00:00:00.009598
11365,2274,30,2048,512,128,0.75,3,1,0 days 00:00:00.022887,0 days 00:00:16.171289,85.0,87.0,11,0 days 00:00:00.112489,0 days 00:00:00.292371,0 days 00:00:00.018145
11366,2274,30,2048,512,128,0.75,3,2,0 days 00:00:00.022887,0 days 00:02:25.123472,95.0,95.0,80,0 days 00:00:00.094250,0 days 00:00:00.289887,0 days 00:00:00.018494
11367,2274,30,2048,512,128,0.75,3,3,0 days 00:00:00.022887,0 days 00:02:24.358761,93.0,93.0,80,0 days 00:00:00.104895,0 days 00:00:00.294499,0 days 00:00:00.018599
11368,2274,30,2048,512,128,0.75,3,4,0 days 00:00:00.022887,0 days 00:02:33.928668,95.0,95.0,80,0 days 00:00:00.112710,0 days 00:00:00.301889,0 days 00:00:00.018380
11369,2274,30,2048,512,128,0.75,3,5,0 days 00:00:00.022887,0 days 00:02:12.649823,93.0,93.0,80,0 days 00:00:00.104111,0 days 00:00:00.295348,0 days 00:00:00.018418
11370,2275,30,2048,512,128,0.75,5,1,0 days 00:00:00.022887,0 days 00:02:50.892536,94.0,94.0,80,0 days 00:00:00.088499,0 days 00:00:00.304083,0 days 00:00:00.044937
11371,2275,30,2048,512,128,0.75,5,2,0 days 00:00:00.022887,0 days 00:02:54.228521,94.0,94.0,80,0 days 00:00:00.084789,0 days 00:00:00.312680,0 days 00:00:00.044330
11372,2275,30,2048,512,128,0.75,5,3,0 days 00:00:00.022887,0 days 00:01:32.468939,91.0,91.0,40,0 days 00:00:00.105930,0 days 00:00:00.300557,0 days 00:00:00.044966
11373,2275,30,2048,512,128,0.75,5,4,0 days 00:00:00.022887,0 days 00:02:57.904597,96.0,96.0,80,0 days 00:00:00.115036,0 days 00:00:00.301661,0 days 00:00:00.045119
11374,2275,30,2048,512,128,0.75,5,5,0 days 00:00:00.022887,0 days 00:03:09.983541,96.0,96.0,80,0 days 00:00:00.113437,0 days 00:00:00.289894,0 days 00:00:00.044978
11375,2276,30,2048,512,128,0.75,7,1,0 days 00:00:00.022887,0 days 00:04:10.323812,95.0,95.0,80,0 days 00:00:00.103053,0 days 00:00:00.316271,0 days 00:00:00.087538
11376,2276,30,2048,512,128,0.75,7,2,0 days 00:00:00.022887,0 days 00:03:58.051864,97.0,97.0,80,0 days 00:00:00.103242,0 days 00:00:00.310760,0 days 00:00:00.088244
11377,2276,30,2048,512,128,0.75,7,3,0 days 00:00:00.022887,0 days 00:03:58.300168,95.0,95.0,79,0 days 00:00:00.092569,0 days 00:00:00.310284,0 days 00:00:00.089183
11378,2276,30,2048,512,128,0.75,7,4,0 days 00:00:00.022887,0 days 00:04:23.218531,97.0,97.0,80,0 days 00:00:00.102094,0 days 00:00:00.304552,0 days 00:00:00.089097
11379,2276,30,2048,512,128,0.75,7,5,0 days 00:00:00.022887,0 days 00:02:54.377901,94.0,94.0,60,0 days 00:00:00.098127,0 days 00:00:00.321191,0 days 00:00:00.088595
11380,2277,30,2048,512,256,0.5,2,1,0 days 00:00:00.017323,0 days 00:01:51.852475,93.0,93.0,80,0 days 00:00:00.088835,0 days 00:00:00.277854,0 days 00:00:00.004370
11381,2277,30,2048,512,256,0.5,2,2,0 days 00:00:00.017323,0 days 00:01:43.174273,93.0,93.0,80,0 days 00:00:00.067796,0 days 00:00:00.283269,0 days 00:00:00.004830
11382,2277,30,2048,512,256,0.5,2,3,0 days 00:00:00.017323,0 days 00:01:40.815570,94.0,94.0,80,0 days 00:00:00.096048,0 days 00:00:00.279848,0 days 00:00:00.004980
11383,2277,30,2048,512,256,0.5,2,4,0 days 00:00:00.017323,0 days 00:01:29.066431,92.0,92.0,71,0 days 00:00:00.075230,0 days 00:00:00.290734,0 days 00:00:00.004820
11384,2277,30,2048,512,256,0.5,2,5,0 days 00:00:00.017323,0 days 00:01:52.837749,91.0,91.0,80,0 days 00:00:00.074371,0 days 00:00:00.283618,0 days 00:00:00.004821
11385,2278,30,2048,512,256,0.5,3,1,0 days 00:00:00.017323,0 days 00:02:15.016410,95.0,95.0,80,0 days 00:00:00.096645,0 days 00:00:00.284799,0 days 00:00:00.009164
11386,2278,30,2048,512,256,0.5,3,2,0 days 00:00:00.017323,0 days 00:01:47.598311,94.0,94.0,80,0 days 00:00:00.082272,0 days 00:00:00.304946,0 days 00:00:00.009384
11387,2278,30,2048,512,256,0.5,3,3,0 days 00:00:00.017323,0 days 00:01:30.835043,94.0,94.0,80,0 days 00:00:00.075662,0 days 00:00:00.294596,0 days 00:00:00.009379
11388,2278,30,2048,512,256,0.5,3,4,0 days 00:00:00.017323,0 days 00:01:24.827179,92.0,91.0,71,0 days 00:00:00.097853,0 days 00:00:00.287200,0 days 00:00:00.009282
11389,2278,30,2048,512,256,0.5,3,5,0 days 00:00:00.017323,0 days 00:00:13.777195,84.0,86.0,14,0 days 00:00:00.089081,0 days 00:00:00.284695,0 days 00:00:00.009336
11390,2279,30,2048,512,256,0.5,5,1,0 days 00:00:00.017323,0 days 00:01:57.696280,95.0,95.0,80,0 days 00:00:00.074264,0 days 00:00:00.307045,0 days 00:00:00.022761
11391,2279,30,2048,512,256,0.5,5,2,0 days 00:00:00.017323,0 days 00:01:57.325998,97.0,97.0,80,0 days 00:00:00.075643,0 days 00:00:00.295667,0 days 00:00:00.022770
11392,2279,30,2048,512,256,0.5,5,3,0 days 00:00:00.017323,0 days 00:01:51.502993,94.0,95.0,80,0 days 00:00:00.065959,0 days 00:00:00.296293,0 days 00:00:00.023157
11393,2279,30,2048,512,256,0.5,5,4,0 days 00:00:00.017323,0 days 00:02:00.949660,95.0,95.0,80,0 days 00:00:00.092532,0 days 00:00:00.298250,0 days 00:00:00.023629
11394,2279,30,2048,512,256,0.5,5,5,0 days 00:00:00.017323,0 days 00:02:05.890746,95.0,95.0,80,0 days 00:00:00.072395,0 days 00:00:00.302112,0 days 00:00:00.023189
11395,2280,30,2048,512,256,0.5,7,1,0 days 00:00:00.017323,0 days 00:02:28.351488,94.0,95.0,80,0 days 00:00:00.064001,0 days 00:00:00.295158,0 days 00:00:00.043943
11396,2280,30,2048,512,256,0.5,7,2,0 days 00:00:00.017323,0 days 00:02:15.464804,97.0,97.0,80,0 days 00:00:00.079406,0 days 00:00:00.289304,0 days 00:00:00.044823
11397,2280,30,2048,512,256,0.5,7,3,0 days 00:00:00.017323,0 days 00:01:46.573139,95.0,95.0,56,0 days 00:00:00.080005,0 days 00:00:00.295461,0 days 00:00:00.044702
11398,2280,30,2048,512,256,0.5,7,4,0 days 00:00:00.017323,0 days 00:02:34.067962,97.0,97.0,80,0 days 00:00:00.066707,0 days 00:00:00.298692,0 days 00:00:00.044620
11399,2280,30,2048,512,256,0.5,7,5,0 days 00:00:00.017323,0 days 00:01:51.858051,94.0,95.0,60,0 days 00:00:00.066437,0 days 00:00:00.297061,0 days 00:00:00.044917
11400,2281,30,2048,512,384,0.25,2,1,0 days 00:00:00.013040,0 days 00:01:20.490034,92.0,93.0,80,0 days 00:00:00.069927,0 days 00:00:00.271848,0 days 00:00:00.002860
11401,2281,30,2048,512,384,0.25,2,2,0 days 00:00:00.013040,0 days 00:00:38.908950,88.0,89.0,37,0 days 00:00:00.076223,0 days 00:00:00.294637,0 days 00:00:00.003262
11402,2281,30,2048,512,384,0.25,2,3,0 days 00:00:00.013040,0 days 00:01:23.451999,93.0,93.0,80,0 days 00:00:00.081244,0 days 00:00:00.282503,0 days 00:00:00.003086
11403,2281,30,2048,512,384,0.25,2,4,0 days 00:00:00.013040,0 days 00:01:30.585567,95.0,95.0,80,0 days 00:00:00.059599,0 days 00:00:00.274042,0 days 00:00:00.003224
11404,2281,30,2048,512,384,0.25,2,5,0 days 00:00:00.013040,0 days 00:01:32.819634,93.0,93.0,80,0 days 00:00:00.075220,0 days 00:00:00.275419,0 days 00:00:00.003228
11405,2282,30,2048,512,384,0.25,3,1,0 days 00:00:00.013040,0 days 00:01:48.429717,96.0,96.0,80,0 days 00:00:00.078053,0 days 00:00:00.296129,0 days 00:00:00.006297
11406,2282,30,2048,512,384,0.25,3,2,0 days 00:00:00.013040,0 days 00:01:31.464531,95.0,95.0,80,0 days 00:00:00.080885,0 days 00:00:00.288868,0 days 00:00:00.006148
11407,2282,30,2048,512,384,0.25,3,3,0 days 00:00:00.013040,0 days 00:01:24.154637,94.0,94.0,80,0 days 00:00:00.082775,0 days 00:00:00.289245,0 days 00:00:00.006113
11408,2282,30,2048,512,384,0.25,3,4,0 days 00:00:00.013040,0 days 00:01:16.186715,94.0,94.0,80,0 days 00:00:00.073187,0 days 00:00:00.279001,0 days 00:00:00.006210
11409,2282,30,2048,512,384,0.25,3,5,0 days 00:00:00.013040,0 days 00:01:31.759656,97.0,97.0,80,0 days 00:00:00.077592,0 days 00:00:00.299823,0 days 00:00:00.006214
11410,2283,30,2048,512,384,0.25,5,1,0 days 00:00:00.013040,0 days 00:01:54.328127,97.0,97.0,80,0 days 00:00:00.081113,0 days 00:00:00.297072,0 days 00:00:00.015378
11411,2283,30,2048,512,384,0.25,5,2,0 days 00:00:00.013040,0 days 00:00:52.114605,94.0,95.0,43,0 days 00:00:00.073130,0 days 00:00:00.281562,0 days 00:00:00.015529
11412,2283,30,2048,512,384,0.25,5,3,0 days 00:00:00.013040,0 days 00:01:43.458605,95.0,95.0,80,0 days 00:00:00.067977,0 days 00:00:00.292660,0 days 00:00:00.015372
11413,2283,30,2048,512,384,0.25,5,4,0 days 00:00:00.013040,0 days 00:00:44.025257,88.0,89.0,37,0 days 00:00:00.079816,0 days 00:00:00.300108,0 days 00:00:00.015562
11414,2283,30,2048,512,384,0.25,5,5,0 days 00:00:00.013040,0 days 00:01:45.257940,96.0,96.0,80,0 days 00:00:00.071598,0 days 00:00:00.293035,0 days 00:00:00.015222
11415,2284,30,2048,512,384,0.25,7,1,0 days 00:00:00.013040,0 days 00:02:04.961190,96.0,96.0,75,0 days 00:00:00.073338,0 days 00:00:00.293645,0 days 00:00:00.028539
11416,2284,30,2048,512,384,0.25,7,2,0 days 00:00:00.013040,0 days 00:02:01.242736,95.0,95.0,74,0 days 00:00:00.068415,0 days 00:00:00.313239,0 days 00:00:00.028415
11417,2284,30,2048,512,384,0.25,7,3,0 days 00:00:00.013040,0 days 00:01:53.770538,97.0,97.0,80,0 days 00:00:00.071777,0 days 00:00:00.302901,0 days 00:00:00.029012
11418,2284,30,2048,512,384,0.25,7,4,0 days 00:00:00.013040,0 days 00:01:12.752142,94.0,94.0,50,0 days 00:00:00.066713,0 days 00:00:00.285800,0 days 00:00:00.029516
11419,2284,30,2048,512,384,0.25,7,5,0 days 00:00:00.013040,0 days 00:01:32.227543,95.0,95.0,66,0 days 00:00:00.066746,0 days 00:00:00.297563,0 days 00:00:00.029071
11420,2285,30,2048,512,512,0.0,2,1,0 days 00:00:00.013955,0 days 00:01:13.339827,92.0,93.0,80,0 days 00:00:00.063408,0 days 00:00:00.285549,0 days 00:00:00.002453
11421,2285,30,2048,512,512,0.0,2,2,0 days 00:00:00.013955,0 days 00:01:08.041119,94.0,94.0,80,0 days 00:00:00.076275,0 days 00:00:00.281845,0 days 00:00:00.002467
11422,2285,30,2048,512,512,0.0,2,3,0 days 00:00:00.013955,0 days 00:01:18.956953,91.0,91.0,80,0 days 00:00:00.074683,0 days 00:00:00.276389,0 days 00:00:00.002472
11423,2285,30,2048,512,512,0.0,2,4,0 days 00:00:00.013955,0 days 00:01:27.073031,93.0,93.0,80,0 days 00:00:00.061361,0 days 00:00:00.274174,0 days 00:00:00.002473
11424,2285,30,2048,512,512,0.0,2,5,0 days 00:00:00.013955,0 days 00:01:18.757156,93.0,93.0,80,0 days 00:00:00.058553,0 days 00:00:00.288405,0 days 00:00:00.002461
11425,2286,30,2048,512,512,0.0,3,1,0 days 00:00:00.013955,0 days 00:01:27.052670,94.0,94.0,80,0 days 00:00:00.053781,0 days 00:00:00.289247,0 days 00:00:00.004759
11426,2286,30,2048,512,512,0.0,3,2,0 days 00:00:00.013955,0 days 00:01:21.319395,97.0,97.0,80,0 days 00:00:00.061632,0 days 00:00:00.280741,0 days 00:00:00.004492
11427,2286,30,2048,512,512,0.0,3,3,0 days 00:00:00.013955,0 days 00:00:09.936468,75.0,79.0,14,0 days 00:00:00.063557,0 days 00:00:00.281393,0 days 00:00:00.004792
11428,2286,30,2048,512,512,0.0,3,4,0 days 00:00:00.013955,0 days 00:01:33.098377,97.0,97.0,80,0 days 00:00:00.049852,0 days 00:00:00.289089,0 days 00:00:00.004673
11429,2286,30,2048,512,512,0.0,3,5,0 days 00:00:00.013955,0 days 00:01:49.099096,96.0,96.0,80,0 days 00:00:00.066519,0 days 00:00:00.285788,0 days 00:00:00.004714
11430,2287,30,2048,512,512,0.0,5,1,0 days 00:00:00.013955,0 days 00:01:36.341116,97.0,97.0,80,0 days 00:00:00.063360,0 days 00:00:00.287131,0 days 00:00:00.011601
11431,2287,30,2048,512,512,0.0,5,2,0 days 00:00:00.013955,0 days 00:01:22.241260,95.0,95.0,80,0 days 00:00:00.061899,0 days 00:00:00.316162,0 days 00:00:00.011542
11432,2287,30,2048,512,512,0.0,5,3,0 days 00:00:00.013955,0 days 00:01:18.221612,94.0,95.0,80,0 days 00:00:00.073449,0 days 00:00:00.290652,0 days 00:00:00.011647
11433,2287,30,2048,512,512,0.0,5,4,0 days 00:00:00.013955,0 days 00:01:18.212505,96.0,96.0,80,0 days 00:00:00.051909,0 days 00:00:00.287051,0 days 00:00:00.011707
11434,2287,30,2048,512,512,0.0,5,5,0 days 00:00:00.013955,0 days 00:01:26.458546,95.0,95.0,80,0 days 00:00:00.077519,0 days 00:00:00.283902,0 days 00:00:00.011793
11435,2288,30,2048,512,512,0.0,7,1,0 days 00:00:00.013955,0 days 00:01:52.420870,94.0,95.0,79,0 days 00:00:00.064712,0 days 00:00:00.312214,0 days 00:00:00.022125
11436,2288,30,2048,512,512,0.0,7,2,0 days 00:00:00.013955,0 days 00:01:23.980194,94.0,94.0,66,0 days 00:00:00.050526,0 days 00:00:00.293293,0 days 00:00:00.022570
11437,2288,30,2048,512,512,0.0,7,3,0 days 00:00:00.013955,0 days 00:01:28.932661,98.0,98.0,80,0 days 00:00:00.065100,0 days 00:00:00.283999,0 days 00:00:00.022529
11438,2288,30,2048,512,512,0.0,7,4,0 days 00:00:00.013955,0 days 00:01:44.255678,94.0,94.0,80,0 days 00:00:00.053764,0 days 00:00:00.281335,0 days 00:00:00.022336
11439,2288,30,2048,512,512,0.0,7,5,0 days 00:00:00.013955,0 days 00:01:33.328466,96.0,96.0,78,0 days 00:00:00.066084,0 days 00:00:00.303339,0 days 00:00:00.022835
11440,2289,30,2048,1024,256,0.75,2,1,0 days 00:00:00.021624,0 days 00:01:56.142587,93.0,93.0,80,0 days 00:00:00.083917,0 days 00:00:00.284853,0 days 00:00:00.004921
11441,2289,30,2048,1024,256,0.75,2,2,0 days 00:00:00.021624,0 days 00:01:35.133260,94.0,94.0,80,0 days 00:00:00.063015,0 days 00:00:00.278536,0 days 00:00:00.004938
11442,2289,30,2048,1024,256,0.75,2,3,0 days 00:00:00.021624,0 days 00:01:05.418331,92.0,92.0,55,0 days 00:00:00.091586,0 days 00:00:00.290171,0 days 00:00:00.005022
11443,2289,30,2048,1024,256,0.75,2,4,0 days 00:00:00.021624,0 days 00:01:25.581808,93.0,93.0,71,0 days 00:00:00.064918,0 days 00:00:00.290051,0 days 00:00:00.004800
11444,2289,30,2048,1024,256,0.75,2,5,0 days 00:00:00.021624,0 days 00:01:32.452614,93.0,93.0,80,0 days 00:00:00.077499,0 days 00:00:00.292631,0 days 00:00:00.004802
11445,2290,30,2048,1024,256,0.75,3,1,0 days 00:00:00.021624,0 days 00:01:53.516262,95.0,95.0,80,0 days 00:00:00.083982,0 days 00:00:00.281659,0 days 00:00:00.009119
11446,2290,30,2048,1024,256,0.75,3,2,0 days 00:00:00.021624,0 days 00:01:50.634571,92.0,93.0,80,0 days 00:00:00.073895,0 days 00:00:00.311397,0 days 00:00:00.009041
11447,2290,30,2048,1024,256,0.75,3,3,0 days 00:00:00.021624,0 days 00:01:33.683914,95.0,95.0,80,0 days 00:00:00.092879,0 days 00:00:00.289420,0 days 00:00:00.009174
11448,2290,30,2048,1024,256,0.75,3,4,0 days 00:00:00.021624,0 days 00:01:09.818112,93.0,93.0,57,0 days 00:00:00.084602,0 days 00:00:00.289883,0 days 00:00:00.009149
11449,2290,30,2048,1024,256,0.75,3,5,0 days 00:00:00.021624,0 days 00:01:10.897827,94.0,94.0,61,0 days 00:00:00.070833,0 days 00:00:00.284135,0 days 00:00:00.009056
11450,2291,30,2048,1024,256,0.75,5,1,0 days 00:00:00.021624,0 days 00:01:56.714056,97.0,97.0,80,0 days 00:00:00.069772,0 days 00:00:00.305890,0 days 00:00:00.022890
