,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
11305,2262,30,2048,256,128,0.5,3,1,0 days 00:00:00.029565,0 days 00:00:25.852728,76.0,80.0,16,0 days 00:00:00.095390,0 days 00:00:00.303606,0 days 00:00:00.017955
11306,2262,30,2048,256,128,0.5,3,2,0 days 00:00:00.029565,0 days 00:00:24.305569,76.0,80.0,15,0 days 00:00:00.105105,0 days 00:00:00.292048,0 days 00:00:00.017857
11307,2262,30,2048,256,128,0.5,3,3,0 days 00:00:00.029565,0 days 00:02:29.456694,95.0,95.0,80,0 days 00:00:00.102641,0 days 00:00:00.295259,0 days 00:00:00.017932
11308,2262,30,2048,256,128,0.5,3,4,0 days 00:00:00.029565,0 days 00:01:44.022573,92.0,93.0,57,0 days 00:00:00.102508,0 days 00:00:00.347106,0 days 00:00:00.018052
11309,2262,30,2048,256,128,0.5,3,5,0 days 00:00:00.029565,0 days 00:02:34.036493,93.0,94.0,80,0 days 00:00:00.105699,0 days 00:00:00.300325,0 days 00:00:00.017866
11310,2263,30,2048,256,128,0.5,5,1,0 days 00:00:00.029565,0 days 00:02:39.576261,89.0,90.0,73,0 days 00:00:00.102637,0 days 00:00:00.303230,0 days 00:00:00.044372
11311,2263,30,2048,256,128,0.5,5,2,0 days 00:00:00.029565,0 days 00:02:55.410994,91.0,91.0,80,0 days 00:00:00.098166,0 days 00:00:00.288539,0 days 00:00:00.045525
11312,2263,30,2048,256,128,0.5,5,3,0 days 00:00:00.029565,0 days 00:01:58.918631,82.0,85.0,52,0 days 00:00:00.102823,0 days 00:00:00.349351,0 days 00:00:00.045453
11313,2263,30,2048,256,128,0.5,5,4,0 days 00:00:00.029565,0 days 00:02:58.602505,94.0,94.0,80,0 days 00:00:00.102594,0 days 00:00:00.314823,0 days 00:00:00.045626
11314,2263,30,2048,256,128,0.5,5,5,0 days 00:00:00.029565,0 days 00:01:56.947166,92.0,93.0,52,0 days 00:00:00.102460,0 days 00:00:00.292036,0 days 00:00:00.045370
11315,2264,30,2048,256,128,0.5,7,1,0 days 00:00:00.029565,0 days 00:03:57.953437,94.0,94.0,80,0 days 00:00:00.095631,0 days 00:00:00.311805,0 days 00:00:00.088235
11316,2264,30,2048,256,128,0.5,7,2,0 days 00:00:00.029565,0 days 00:03:41.250644,96.0,96.0,77,0 days 00:00:00.095548,0 days 00:00:00.367022,0 days 00:00:00.087164
11317,2264,30,2048,256,128,0.5,7,3,0 days 00:00:00.029565,0 days 00:02:06.288374,80.0,84.0,43,0 days 00:00:00.094552,0 days 00:00:00.315819,0 days 00:00:00.087050
11318,2264,30,2048,256,128,0.5,7,4,0 days 00:00:00.029565,0 days 00:02:43.049997,91.0,92.0,52,0 days 00:00:00.096409,0 days 00:00:00.309832,0 days 00:00:00.087324
11319,2264,30,2048,256,128,0.5,7,5,0 days 00:00:00.029565,0 days 00:02:34.443185,91.0,92.0,50,0 days 00:00:00.101195,0 days 00:00:00.304275,0 days 00:00:00.087138
11320,2265,30,2048,256,192,0.25,2,1,0 days 00:00:00.022822,0 days 00:01:05.696509,86.0,88.0,48,0 days 00:00:00.069471,0 days 00:00:00.336097,0 days 00:00:00.005977
11321,2265,30,2048,256,192,0.25,2,2,0 days 00:00:00.022822,0 days 00:00:59.732219,86.0,89.0,43,0 days 00:00:00.074520,0 days 00:00:00.287360,0 days 00:00:00.006477
11322,2265,30,2048,256,192,0.25,2,3,0 days 00:00:00.022822,0 days 00:01:14.955078,85.0,87.0,52,0 days 00:00:00.077749,0 days 00:00:00.284044,0 days 00:00:00.006552
11323,2265,30,2048,256,192,0.25,2,4,0 days 00:00:00.022822,0 days 00:01:11.949237,84.0,87.0,51,0 days 00:00:00.070439,0 days 00:00:00.283500,0 days 00:00:00.006588
11324,2265,30,2048,256,192,0.25,2,5,0 days 00:00:00.022822,0 days 00:01:16.325689,87.0,88.0,57,0 days 00:00:00.093894,0 days 00:00:00.278894,0 days 00:00:00.006627
11325,2266,30,2048,256,192,0.25,3,1,0 days 00:00:00.022822,0 days 00:01:48.374159,93.0,94.0,69,0 days 00:00:00.075896,0 days 00:00:00.302257,0 days 00:00:00.011974
11326,2266,30,2048,256,192,0.25,3,2,0 days 00:00:00.022822,0 days 00:01:43.705859,92.0,92.0,68,0 days 00:00:00.066228,0 days 00:00:00.291842,0 days 00:00:00.012563
11327,2266,30,2048,256,192,0.25,3,3,0 days 00:00:00.022822,0 days 00:01:19.989550,91.0,92.0,52,0 days 00:00:00.067569,0 days 00:00:00.284429,0 days 00:00:00.012250
11328,2266,30,2048,256,192,0.25,3,4,0 days 00:00:00.022822,0 days 00:01:09.824660,83.0,86.0,48,0 days 00:00:00.083171,0 days 00:00:00.344836,0 days 00:00:00.012447
11329,2266,30,2048,256,192,0.25,3,5,0 days 00:00:00.022822,0 days 00:01:09.328329,91.0,92.0,50,0 days 00:00:00.082116,0 days 00:00:00.297322,0 days 00:00:00.012311
11330,2267,30,2048,256,192,0.25,5,1,0 days 00:00:00.022822,0 days 00:02:06.797636,95.0,95.0,73,0 days 00:00:00.084330,0 days 00:00:00.295358,0 days 00:00:00.030083
11331,2267,30,2048,256,192,0.25,5,2,0 days 00:00:00.022822,0 days 00:01:54.683516,93.0,94.0,66,0 days 00:00:00.074182,0 days 00:00:00.290410,0 days 00:00:00.030455
11332,2267,30,2048,256,192,0.25,5,3,0 days 00:00:00.022822,0 days 00:01:34.339512,90.0,91.0,57,0 days 00:00:00.066378,0 days 00:00:00.353525,0 days 00:00:00.030663
11333,2267,30,2048,256,192,0.25,5,4,0 days 00:00:00.022822,0 days 00:01:50.484636,95.0,96.0,60,0 days 00:00:00.080066,0 days 00:00:00.311289,0 days 00:00:00.031317
11334,2267,30,2048,256,192,0.25,5,5,0 days 00:00:00.022822,0 days 00:02:12.604269,92.0,93.0,80,0 days 00:00:00.070560,0 days 00:00:00.294926,0 days 00:00:00.030911
11335,2268,30,2048,256,192,0.25,7,1,0 days 00:00:00.022822,0 days 00:02:40.861938,92.0,93.0,76,0 days 00:00:00.072437,0 days 00:00:00.301093,0 days 00:00:00.058335
11336,2268,30,2048,256,192,0.25,7,2,0 days 00:00:00.022822,0 days 00:03:00.297642,96.0,96.0,80,0 days 00:00:00.086432,0 days 00:00:00.356635,0 days 00:00:00.059171
11337,2268,30,2048,256,192,0.25,7,3,0 days 00:00:00.022822,0 days 00:03:09.069356,97.0,97.0,80,0 days 00:00:00.068310,0 days 00:00:00.314138,0 days 00:00:00.059435
11338,2268,30,2048,256,192,0.25,7,4,0 days 00:00:00.022822,0 days 00:01:00.532354,74.0,80.0,27,0 days 00:00:00.079625,0 days 00:00:00.297353,0 days 00:00:00.058986
11339,2268,30,2048,256,192,0.25,7,5,0 days 00:00:00.022822,0 days 00:03:05.637228,97.0,97.0,80,0 days 00:00:00.076552,0 days 00:00:00.289522,0 days 00:00:00.058748
11340,2269,30,2048,256,256,0.0,2,1,0 days 00:00:00.019664,0 days 00:01:37.657315,92.0,92.0,80,0 days 00:00:00.065819,0 days 00:00:00.332782,0 days 00:00:00.004867
11341,2269,30,2048,256,256,0.0,2,2,0 days 00:00:00.019664,0 days 00:01:18.844924,83.0,85.0,76,0 days 00:00:00.064499,0 days 00:00:00.290490,0 days 00:00:00.004348
11342,2269,30,2048,256,256,0.0,2,3,0 days 00:00:00.019664,0 days 00:00:55.504444,86.0,88.0,46,0 days 00:00:00.059428,0 days 00:00:00.278605,0 days 00:00:00.004703
11343,2269,30,2048,256,256,0.0,2,4,0 days 00:00:00.019664,0 days 00:01:02.600859,85.0,87.0,55,0 days 00:00:00.059288,0 days 00:00:00.281121,0 days 00:00:00.004876
11344,2269,30,2048,256,256,0.0,2,5,0 days 00:00:00.019664,0 days 00:00:54.914702,81.0,84.0,48,0 days 00:00:00.046857,0 days 00:00:00.276428,0 days 00:00:00.004838
11345,2270,30,2048,256,256,0.0,3,1,0 days 00:00:00.019664,0 days 00:00:58.475843,87.0,89.0,48,0 days 00:00:00.068650,0 days 00:00:00.302230,0 days 00:00:00.009087
11346,2270,30,2048,256,256,0.0,3,2,0 days 00:00:00.019664,0 days 00:01:12.744812,90.0,91.0,59,0 days 00:00:00.074330,0 days 00:00:00.287482,0 days 00:00:00.009075
11347,2270,30,2048,256,256,0.0,3,3,0 days 00:00:00.019664,0 days 00:01:32.489524,95.0,95.0,80,0 days 00:00:00.063294,0 days 00:00:00.293106,0 days 00:00:00.009175
11348,2270,30,2048,256,256,0.0,3,4,0 days 00:00:00.019664,0 days 00:01:13.825659,88.0,90.0,64,0 days 00:00:00.070865,0 days 00:00:00.289550,0 days 00:00:00.009004
11349,2270,30,2048,256,256,0.0,3,5,0 days 00:00:00.019664,0 days 00:01:02.029437,91.0,92.0,50,0 days 00:00:00.058619,0 days 00:00:00.314007,0 days 00:00:00.009007
11350,2271,30,2048,256,256,0.0,5,1,0 days 00:00:00.019664,0 days 00:01:32.902345,90.0,91.0,70,0 days 00:00:00.062928,0 days 00:00:00.299371,0 days 00:00:00.022661
11351,2271,30,2048,256,256,0.0,5,2,0 days 00:00:00.019664,0 days 00:01:47.993002,95.0,96.0,80,0 days 00:00:00.069449,0 days 00:00:00.286390,0 days 00:00:00.022503
11352,2271,30,2048,256,256,0.0,5,3,0 days 00:00:00.019664,0 days 00:01:54.583109,97.0,97.0,80,0 days 00:00:00.077661,0 days 00:00:00.342695,0 days 00:00:00.022979
11353,2271,30,2048,256,256,0.0,5,4,0 days 00:00:00.019664,0 days 00:02:02.863120,96.0,96.0,80,0 days 00:00:00.064865,0 days 00:00:00.309482,0 days 00:00:00.023057
11354,2271,30,2048,256,256,0.0,5,5,0 days 00:00:00.019664,0 days 00:01:30.155527,92.0,93.0,67,0 days 00:00:00.073989,0 days 00:00:00.285447,0 days 00:00:00.022748
11355,2272,30,2048,256,256,0.0,7,1,0 days 00:00:00.019664,0 days 00:01:57.357136,94.0,95.0,66,0 days 00:00:00.062516,0 days 00:00:00.292955,0 days 00:00:00.043106
11356,2272,30,2048,256,256,0.0,7,2,0 days 00:00:00.019664,0 days 00:02:03.646846,94.0,95.0,69,0 days 00:00:00.066272,0 days 00:00:00.353949,0 days 00:00:00.043885
11357,2272,30,2048,256,256,0.0,7,3,0 days 00:00:00.019664,0 days 00:01:28.553030,83.0,86.0,52,0 days 00:00:00.067628,0 days 00:00:00.313374,0 days 00:00:00.044068
11358,2272,30,2048,256,256,0.0,7,4,0 days 00:00:00.019664,0 days 00:02:18.076748,97.0,97.0,80,0 days 00:00:00.094746,0 days 00:00:00.291932,0 days 00:00:00.044350
11359,2272,30,2048,256,256,0.0,7,5,0 days 00:00:00.019664,0 days 00:01:56.069047,87.0,89.0,65,0 days 00:00:00.069307,0 days 00:00:00.291040,0 days 00:00:00.043981
11360,2273,30,2048,512,128,0.75,2,1,0 days 00:00:00.022753,0 days 00:00:45.317293,64.0,75.0,27,0 days 00:00:00.100379,0 days 00:00:00.340310,0 days 00:00:00.009371
11361,2273,30,2048,512,128,0.75,2,2,0 days 00:00:00.022753,0 days 00:02:15.017733,86.0,89.0,70,0 days 00:00:00.088854,0 days 00:00:00.300492,0 days 00:00:00.009432
11362,2273,30,2048,512,128,0.75,2,3,0 days 00:00:00.022753,0 days 00:02:30.162926,92.0,92.0,80,0 days 00:00:00.105300,0 days 00:00:00.290219,0 days 00:00:00.009537
11363,2273,30,2048,512,128,0.75,2,4,0 days 00:00:00.022753,0 days 00:02:08.671084,89.0,90.0,68,0 days 00:00:00.071848,0 days 00:00:00.288766,0 days 00:00:00.009476
11364,2273,30,2048,512,128,0.75,2,5,0 days 00:00:00.022753,0 days 00:01:52.696563,87.0,89.0,57,0 days 00:00:00.099099,0 days 00:00:00.280523,0 days 00:00:00.009737
11365,2274,30,2048,512,128,0.75,3,1,0 days 00:00:00.022753,0 days 00:02:01.469775,93.0,94.0,63,0 days 00:00:00.105122,0 days 00:00:00.307763,0 days 00:00:00.017914
11366,2274,30,2048,512,128,0.75,3,2,0 days 00:00:00.022753,0 days 00:02:08.813448,91.0,92.0,72,0 days 00:00:00.107883,0 days 00:00:00.294012,0 days 00:00:00.018097
11367,2274,30,2048,512,128,0.75,3,3,0 days 00:00:00.022753,0 days 00:01:30.484436,87.0,89.0,46,0 days 00:00:00.103671,0 days 00:00:00.294855,0 days 00:00:00.018102
11368,2274,30,2048,512,128,0.75,3,4,0 days 00:00:00.022753,0 days 00:01:33.977399,85.0,88.0,52,0 days 00:00:00.094901,0 days 00:00:00.284853,0 days 00:00:00.018088
11369,2274,30,2048,512,128,0.75,3,5,0 days 00:00:00.022753,0 days 00:02:33.546696,98.0,98.0,80,0 days 00:00:00.101503,0 days 00:00:00.312272,0 days 00:00:00.018144
11370,2275,30,2048,512,128,0.75,5,1,0 days 00:00:00.022753,0 days 00:02:46.613146,92.0,93.0,74,0 days 00:00:00.105563,0 days 00:00:00.308779,0 days 00:00:00.044005
11371,2275,30,2048,512,128,0.75,5,2,0 days 00:00:00.022753,0 days 00:02:45.315488,95.0,96.0,67,0 days 00:00:00.105259,0 days 00:00:00.314534,0 days 00:00:00.045035
11372,2275,30,2048,512,128,0.75,5,3,0 days 00:00:00.022753,0 days 00:02:32.341463,88.0,90.0,69,0 days 00:00:00.103857,0 days 00:00:00.364399,0 days 00:00:00.046345
11373,2275,30,2048,512,128,0.75,5,4,0 days 00:00:00.022753,0 days 00:03:01.693115,96.0,96.0,79,0 days 00:00:00.098896,0 days 00:00:00.306738,0 days 00:00:00.045441
11374,2275,30,2048,512,128,0.75,5,5,0 days 00:00:00.022753,0 days 00:02:45.611700,94.0,94.0,72,0 days 00:00:00.105296,0 days 00:00:00.297361,0 days 00:00:00.046045
11375,2276,30,2048,512,128,0.75,7,1,0 days 00:00:00.022753,0 days 00:02:33.426390,87.0,89.0,50,0 days 00:00:00.102434,0 days 00:00:00.306763,0 days 00:00:00.086214
11376,2276,30,2048,512,128,0.75,7,2,0 days 00:00:00.022753,0 days 00:03:56.891393,97.0,97.0,80,0 days 00:00:00.084459,0 days 00:00:00.369211,0 days 00:00:00.088315
11377,2276,30,2048,512,128,0.75,7,3,0 days 00:00:00.022753,0 days 00:03:58.232680,93.0,94.0,80,0 days 00:00:00.093902,0 days 00:00:00.318493,0 days 00:00:00.086845
11378,2276,30,2048,512,128,0.75,7,4,0 days 00:00:00.022753,0 days 00:03:21.562328,91.0,92.0,66,0 days 00:00:00.086540,0 days 00:00:00.308030,0 days 00:00:00.087529
11379,2276,30,2048,512,128,0.75,7,5,0 days 00:00:00.022753,0 days 00:03:29.654953,94.0,94.0,73,0 days 00:00:00.096622,0 days 00:00:00.297486,0 days 00:00:00.088545
11380,2277,30,2048,512,256,0.5,2,1,0 days 00:00:00.027391,0 days 00:01:39.115811,83.0,85.0,80,0 days 00:00:00.067657,0 days 00:00:00.270051,0 days 00:00:00.004534
11381,2277,30,2048,512,256,0.5,2,2,0 days 00:00:00.027391,0 days 00:01:04.396311,87.0,89.0,57,0 days 00:00:00.058591,0 days 00:00:00.288016,0 days 00:00:00.004845
11382,2277,30,2048,512,256,0.5,2,3,0 days 00:00:00.027391,0 days 00:01:36.823531,90.0,90.0,80,0 days 00:00:00.059667,0 days 00:00:00.296416,0 days 00:00:00.004890
11383,2277,30,2048,512,256,0.5,2,4,0 days 00:00:00.027391,0 days 00:01:07.356444,85.0,87.0,53,0 days 00:00:00.089305,0 days 00:00:00.283962,0 days 00:00:00.004760
11384,2277,30,2048,512,256,0.5,2,5,0 days 00:00:00.027391,0 days 00:01:01.778138,82.0,85.0,52,0 days 00:00:00.065040,0 days 00:00:00.275990,0 days 00:00:00.004777
11385,2278,30,2048,512,256,0.5,3,1,0 days 00:00:00.027391,0 days 00:01:32.296051,94.0,95.0,72,0 days 00:00:00.059660,0 days 00:00:00.298264,0 days 00:00:00.009054
11386,2278,30,2048,512,256,0.5,3,2,0 days 00:00:00.027391,0 days 00:01:04.518191,84.0,87.0,55,0 days 00:00:00.078215,0 days 00:00:00.285172,0 days 00:00:00.009011
11387,2278,30,2048,512,256,0.5,3,3,0 days 00:00:00.027391,0 days 00:01:23.148935,92.0,93.0,70,0 days 00:00:00.067267,0 days 00:00:00.286150,0 days 00:00:00.009105
11388,2278,30,2048,512,256,0.5,3,4,0 days 00:00:00.027391,0 days 00:01:15.702535,86.0,88.0,56,0 days 00:00:00.060249,0 days 00:00:00.285909,0 days 00:00:00.008907
11389,2278,30,2048,512,256,0.5,3,5,0 days 00:00:00.027391,0 days 00:01:12.283665,85.0,88.0,57,0 days 00:00:00.070393,0 days 00:00:00.318189,0 days 00:00:00.009000
11390,2279,30,2048,512,256,0.5,5,1,0 days 00:00:00.027391,0 days 00:01:43.339904,90.0,91.0,80,0 days 00:00:00.065673,0 days 00:00:00.293580,0 days 00:00:00.022507
11391,2279,30,2048,512,256,0.5,5,2,0 days 00:00:00.027391,0 days 00:01:45.304738,93.0,94.0,80,0 days 00:00:00.067217,0 days 00:00:00.285858,0 days 00:00:00.023042
11392,2279,30,2048,512,256,0.5,5,3,0 days 00:00:00.027391,0 days 00:00:44.465879,78.0,82.0,32,0 days 00:00:00.072479,0 days 00:00:00.290775,0 days 00:00:00.023574
11393,2279,30,2048,512,256,0.5,5,4,0 days 00:00:00.027391,0 days 00:01:44.068872,92.0,92.0,72,0 days 00:00:00.072070,0 days 00:00:00.309111,0 days 00:00:00.023428
11394,2279,30,2048,512,256,0.5,5,5,0 days 00:00:00.027391,0 days 00:01:42.183887,91.0,92.0,72,0 days 00:00:00.071873,0 days 00:00:00.291589,0 days 00:00:00.023446
11395,2280,30,2048,512,256,0.5,7,1,0 days 00:00:00.027391,0 days 00:02:06.702891,94.0,95.0,72,0 days 00:00:00.068996,0 days 00:00:00.301485,0 days 00:00:00.043726
11396,2280,30,2048,512,256,0.5,7,2,0 days 00:00:00.027391,0 days 00:01:43.853359,83.0,86.0,64,0 days 00:00:00.065922,0 days 00:00:00.287219,0 days 00:00:00.043820
11397,2280,30,2048,512,256,0.5,7,3,0 days 00:00:00.027391,0 days 00:01:28.173628,88.0,89.0,45,0 days 00:00:00.066966,0 days 00:00:00.313257,0 days 00:00:00.044408
11398,2280,30,2048,512,256,0.5,7,4,0 days 00:00:00.027391,0 days 00:01:26.165995,86.0,86.0,45,0 days 00:00:00.065003,0 days 00:00:00.304291,0 days 00:00:00.043897
11399,2280,30,2048,512,256,0.5,7,5,0 days 00:00:00.027391,0 days 00:01:58.796288,92.0,92.0,66,0 days 00:00:00.082227,0 days 00:00:00.299216,0 days 00:00:00.044062
11400,2281,30,2048,512,384,0.25,2,1,0 days 00:00:00.015132,0 days 00:01:08.459817,90.0,90.0,73,0 days 00:00:00.054699,0 days 00:00:00.336650,0 days 00:00:00.003155
11401,2281,30,2048,512,384,0.25,2,2,0 days 00:00:00.015132,0 days 00:00:51.972926,90.0,91.0,53,0 days 00:00:00.065810,0 days 00:00:00.282214,0 days 00:00:00.003142
11402,2281,30,2048,512,384,0.25,2,3,0 days 00:00:00.015132,0 days 00:01:10.036174,87.0,89.0,74,0 days 00:00:00.059236,0 days 00:00:00.275515,0 days 00:00:00.003123
11403,2281,30,2048,512,384,0.25,2,4,0 days 00:00:00.015132,0 days 00:00:57.468338,85.0,88.0,60,0 days 00:00:00.060593,0 days 00:00:00.272904,0 days 00:00:00.003165
11404,2281,30,2048,512,384,0.25,2,5,0 days 00:00:00.015132,0 days 00:00:42.037185,77.0,81.0,51,0 days 00:00:00.056002,0 days 00:00:00.274642,0 days 00:00:00.003132
11405,2282,30,2048,512,384,0.25,3,1,0 days 00:00:00.015132,0 days 00:00:54.960469,90.0,91.0,57,0 days 00:00:00.058460,0 days 00:00:00.304329,0 days 00:00:00.006051
11406,2282,30,2048,512,384,0.25,3,2,0 days 00:00:00.015132,0 days 00:00:07.764033,72.0,64.0,11,0 days 00:00:00.057728,0 days 00:00:00.283672,0 days 00:00:00.006103
11407,2282,30,2048,512,384,0.25,3,3,0 days 00:00:00.015132,0 days 00:01:33.318345,98.0,98.0,80,0 days 00:00:00.060199,0 days 00:00:00.292544,0 days 00:00:00.006139
11408,2282,30,2048,512,384,0.25,3,4,0 days 00:00:00.015132,0 days 00:01:17.383190,95.0,95.0,70,0 days 00:00:00.054952,0 days 00:00:00.279856,0 days 00:00:00.006052
11409,2282,30,2048,512,384,0.25,3,5,0 days 00:00:00.015132,0 days 00:01:40.187467,95.0,95.0,80,0 days 00:00:00.034337,0 days 00:00:00.325212,0 days 00:00:00.005975
11410,2283,30,2048,512,384,0.25,5,1,0 days 00:00:00.015132,0 days 00:01:49.914972,98.0,98.0,80,0 days 00:00:00.064896,0 days 00:00:00.297989,0 days 00:00:00.015253
11411,2283,30,2048,512,384,0.25,5,2,0 days 00:00:00.015132,0 days 00:01:42.864396,94.0,95.0,80,0 days 00:00:00.050768,0 days 00:00:00.289035,0 days 00:00:00.015126
11412,2283,30,2048,512,384,0.25,5,3,0 days 00:00:00.015132,0 days 00:01:42.806223,97.0,97.0,80,0 days 00:00:00.040082,0 days 00:00:00.284629,0 days 00:00:00.015064
11413,2283,30,2048,512,384,0.25,5,4,0 days 00:00:00.015132,0 days 00:00:56.222787,88.0,88.0,45,0 days 00:00:00.064357,0 days 00:00:00.318543,0 days 00:00:00.015237
11414,2283,30,2048,512,384,0.25,5,5,0 days 00:00:00.015132,0 days 00:01:36.593706,96.0,96.0,80,0 days 00:00:00.059022,0 days 00:00:00.294667,0 days 00:00:00.015227
11415,2284,30,2048,512,384,0.25,7,1,0 days 00:00:00.015132,0 days 00:02:04.376118,97.0,97.0,80,0 days 00:00:00.050380,0 days 00:00:00.294990,0 days 00:00:00.028544
11416,2284,30,2048,512,384,0.25,7,2,0 days 00:00:00.015132,0 days 00:01:40.123504,94.0,94.0,61,0 days 00:00:00.060248,0 days 00:00:00.291534,0 days 00:00:00.028905
11417,2284,30,2048,512,384,0.25,7,3,0 days 00:00:00.015132,0 days 00:02:14.220589,99.0,99.0,80,0 days 00:00:00.066856,0 days 00:00:00.312948,0 days 00:00:00.028669
11418,2284,30,2048,512,384,0.25,7,4,0 days 00:00:00.015132,0 days 00:02:02.043440,97.0,97.0,80,0 days 00:00:00.052551,0 days 00:00:00.303581,0 days 00:00:00.028947
11419,2284,30,2048,512,384,0.25,7,5,0 days 00:00:00.015132,0 days 00:02:09.867542,97.0,97.0,80,0 days 00:00:00.064861,0 days 00:00:00.292152,0 days 00:00:00.029137
11420,2285,30,2048,512,512,0.0,2,1,0 days 00:00:00.010452,0 days 00:00:32.564980,73.0,79.0,35,0 days 00:00:00.058314,0 days 00:00:00.272334,0 days 00:00:00.002224
11421,2285,30,2048,512,512,0.0,2,2,0 days 00:00:00.010452,0 days 00:01:17.182137,94.0,94.0,80,0 days 00:00:00.044437,0 days 00:00:00.295338,0 days 00:00:00.002542
11422,2285,30,2048,512,512,0.0,2,3,0 days 00:00:00.010452,0 days 00:01:13.685827,93.0,94.0,80,0 days 00:00:00.065146,0 days 00:00:00.278616,0 days 00:00:00.002400
11423,2285,30,2048,512,512,0.0,2,4,0 days 00:00:00.010452,0 days 00:00:46.304653,89.0,90.0,57,0 days 00:00:00.054699,0 days 00:00:00.273374,0 days 00:00:00.002497
11424,2285,30,2048,512,512,0.0,2,5,0 days 00:00:00.010452,0 days 00:00:58.534649,89.0,90.0,74,0 days 00:00:00.050894,0 days 00:00:00.272284,0 days 00:00:00.002522
11425,2286,30,2048,512,512,0.0,3,1,0 days 00:00:00.010452,0 days 00:01:34.746422,98.0,98.0,80,0 days 00:00:00.053196,0 days 00:00:00.301071,0 days 00:00:00.004667
11426,2286,30,2048,512,512,0.0,3,2,0 days 00:00:00.010452,0 days 00:01:29.221492,98.0,98.0,80,0 days 00:00:00.051099,0 days 00:00:00.289989,0 days 00:00:00.004721
11427,2286,30,2048,512,512,0.0,3,3,0 days 00:00:00.010452,0 days 00:01:28.585610,97.0,97.0,80,0 days 00:00:00.044029,0 days 00:00:00.277268,0 days 00:00:00.004644
11428,2286,30,2048,512,512,0.0,3,4,0 days 00:00:00.010452,0 days 00:01:26.361765,95.0,96.0,80,0 days 00:00:00.058016,0 days 00:00:00.276415,0 days 00:00:00.004661
11429,2286,30,2048,512,512,0.0,3,5,0 days 00:00:00.010452,0 days 00:01:29.848049,95.0,96.0,80,0 days 00:00:00.059435,0 days 00:00:00.329440,0 days 00:00:00.004599
11430,2287,30,2048,512,512,0.0,5,1,0 days 00:00:00.010452,0 days 00:01:32.363936,98.0,98.0,80,0 days 00:00:00.056302,0 days 00:00:00.296539,0 days 00:00:00.011569
11431,2287,30,2048,512,512,0.0,5,2,0 days 00:00:00.010452,0 days 00:01:30.284123,98.0,98.0,80,0 days 00:00:00.052749,0 days 00:00:00.283735,0 days 00:00:00.011761
11432,2287,30,2048,512,512,0.0,5,3,0 days 00:00:00.010452,0 days 00:01:32.163411,97.0,97.0,80,0 days 00:00:00.054206,0 days 00:00:00.284291,0 days 00:00:00.011694
11433,2287,30,2048,512,512,0.0,5,4,0 days 00:00:00.010452,0 days 00:01:34.961718,97.0,97.0,80,0 days 00:00:00.060038,0 days 00:00:00.321465,0 days 00:00:00.011753
11434,2287,30,2048,512,512,0.0,5,5,0 days 00:00:00.010452,0 days 00:01:40.559673,98.0,98.0,80,0 days 00:00:00.044173,0 days 00:00:00.296430,0 days 00:00:00.011800
11435,2288,30,2048,512,512,0.0,7,1,0 days 00:00:00.010452,0 days 00:01:31.802088,99.0,99.0,80,0 days 00:00:00.050003,0 days 00:00:00.290705,0 days 00:00:00.022188
11436,2288,30,2048,512,512,0.0,7,2,0 days 00:00:00.010452,0 days 00:01:41.395969,97.0,97.0,80,0 days 00:00:00.047014,0 days 00:00:00.288588,0 days 00:00:00.022590
11437,2288,30,2048,512,512,0.0,7,3,0 days 00:00:00.010452,0 days 00:01:19.048351,97.0,97.0,68,0 days 00:00:00.046068,0 days 00:00:00.317297,0 days 00:00:00.022525
11438,2288,30,2048,512,512,0.0,7,4,0 days 00:00:00.010452,0 days 00:01:54.748737,98.0,98.0,80,0 days 00:00:00.051585,0 days 00:00:00.295520,0 days 00:00:00.022476
11439,2288,30,2048,512,512,0.0,7,5,0 days 00:00:00.010452,0 days 00:01:32.384255,94.0,95.0,80,0 days 00:00:00.038706,0 days 00:00:00.288639,0 days 00:00:00.022517
11440,2289,30,2048,1024,256,0.75,2,1,0 days 00:00:00.018658,0 days 00:01:32.295931,89.0,90.0,80,0 days 00:00:00.069437,0 days 00:00:00.276836,0 days 00:00:00.004242
11441,2289,30,2048,1024,256,0.75,2,2,0 days 00:00:00.018658,0 days 00:01:42.652591,90.0,90.0,80,0 days 00:00:00.066983,0 days 00:00:00.306707,0 days 00:00:00.004769
11442,2289,30,2048,1024,256,0.75,2,3,0 days 00:00:00.018658,0 days 00:01:09.186724,79.0,83.0,57,0 days 00:00:00.080119,0 days 00:00:00.297569,0 days 00:00:00.004864
11443,2289,30,2048,1024,256,0.75,2,4,0 days 00:00:00.018658,0 days 00:01:45.054638,91.0,91.0,80,0 days 00:00:00.056905,0 days 00:00:00.279858,0 days 00:00:00.004766
11444,2289,30,2048,1024,256,0.75,2,5,0 days 00:00:00.018658,0 days 00:01:38.416128,92.0,92.0,80,0 days 00:00:00.056291,0 days 00:00:00.283343,0 days 00:00:00.004750
11445,2290,30,2048,1024,256,0.75,3,1,0 days 00:00:00.018658,0 days 00:01:55.049801,94.0,94.0,80,0 days 00:00:00.070662,0 days 00:00:00.308478,0 days 00:00:00.009103
